input_cif,action_prompt,output_cif
input_cifs\mp-1189325.cif,Add Fr at [5.66467675 5.33690324 0.19767489] to the cif file.,output_cifs\add_atom_action\mp-1189325_processed.cif
input_cifs\mp-1189617.cif,Add Mg at [0.12090708 3.33220774 6.47959848] to the cif file.,output_cifs\add_atom_action\mp-1189617_processed.cif
input_cifs\mp-1190360.cif,Add C at [5.15777012 5.21185605 0.1385769 ] to the cif file.,output_cifs\add_atom_action\mp-1190360_processed.cif
input_cifs\mp-1190450.cif,Add Eu at [5.21922811 2.59206363 4.43542871] to the cif file.,output_cifs\add_atom_action\mp-1190450_processed.cif
input_cifs\mp-1190471.cif,Add Au at [-3.54059684  4.3062024   3.95118724] to the cif file.,output_cifs\add_atom_action\mp-1190471_processed.cif
input_cifs\mp-1190593.cif,Add Cd at [4.2217886  2.62925268 2.6479477 ] to the cif file.,output_cifs\add_atom_action\mp-1190593_processed.cif
input_cifs\mp-1190765.cif,Add Ne at [4.40319803 3.51064364 3.31472372] to the cif file.,output_cifs\add_atom_action\mp-1190765_processed.cif
input_cifs\mp-1190906.cif,Add Ga at [5.67666229 4.4446038  7.60500174] to the cif file.,output_cifs\add_atom_action\mp-1190906_processed.cif
input_cifs\mp-1191263.cif,Add Cm at [1.69228873 0.30512381 1.4676331 ] to the cif file.,output_cifs\add_atom_action\mp-1191263_processed.cif
input_cifs\mp-1191575.cif,Add Hs at [6.02391889 0.60182211 4.70690495] to the cif file.,output_cifs\add_atom_action\mp-1191575_processed.cif
input_cifs\mp-1191633.cif,Add P at [4.76294298 3.79600766 1.6514562 ] to the cif file.,output_cifs\add_atom_action\mp-1191633_processed.cif
input_cifs\mp-1191681.cif,Add Am at [ 1.65139322 -2.46811312  6.08230016] to the cif file.,output_cifs\add_atom_action\mp-1191681_processed.cif
input_cifs\mp-1192077.cif,Add Cm at [1.06814126 3.32145661 2.6844849 ] to the cif file.,output_cifs\add_atom_action\mp-1192077_processed.cif
input_cifs\mp-1192111.cif,Add W at [2.09211822 3.13367148 3.79651963] to the cif file.,output_cifs\add_atom_action\mp-1192111_processed.cif
input_cifs\mp-1192527.cif,Add V at [1.7830644  1.38672807 8.04712997] to the cif file.,output_cifs\add_atom_action\mp-1192527_processed.cif
input_cifs\mp-1192550.cif,Add Cr at [4.73351406 8.07323221 4.00222186] to the cif file.,output_cifs\add_atom_action\mp-1192550_processed.cif
input_cifs\mp-1192556.cif,Add Ru at [-0.29611177  5.54167008  4.3434374 ] to the cif file.,output_cifs\add_atom_action\mp-1192556_processed.cif
input_cifs\mp-1192588.cif,Add Tm at [2.84936034 0.81074881 6.43674398] to the cif file.,output_cifs\add_atom_action\mp-1192588_processed.cif
input_cifs\mp-1192755.cif,Add Ru at [ 6.32322152 -0.06464905  3.55219485] to the cif file.,output_cifs\add_atom_action\mp-1192755_processed.cif
input_cifs\mp-1192984.cif,Add Ti at [6.06247479 5.42822302 0.02673318] to the cif file.,output_cifs\add_atom_action\mp-1192984_processed.cif
input_cifs\mp-1193276.cif,Add Ne at [1.41161969 5.90722492 8.67135284] to the cif file.,output_cifs\add_atom_action\mp-1193276_processed.cif
input_cifs\mp-1193461.cif,Add I at [0.70833008 5.52573729 9.8090974 ] to the cif file.,output_cifs\add_atom_action\mp-1193461_processed.cif
input_cifs\mp-1193658.cif,Add Lr at [3.28708206 3.0657211  7.79318704] to the cif file.,output_cifs\add_atom_action\mp-1193658_processed.cif
input_cifs\mp-1193669.cif,Add Fm at [0.27245879 7.06452391 5.15902439] to the cif file.,output_cifs\add_atom_action\mp-1193669_processed.cif
input_cifs\mp-1193753.cif,Add Es at [3.41465092 1.96447335 4.96016842] to the cif file.,output_cifs\add_atom_action\mp-1193753_processed.cif
input_cifs\mp-1194315.cif,Add Y at [0.80957115 1.30781792 3.86206669] to the cif file.,output_cifs\add_atom_action\mp-1194315_processed.cif
input_cifs\mp-1194467.cif,Add Os at [-3.60862105  7.09385808  5.46671035] to the cif file.,output_cifs\add_atom_action\mp-1194467_processed.cif
input_cifs\mp-1194648.cif,Add Hs at [5.89135923 4.38537204 3.62571924] to the cif file.,output_cifs\add_atom_action\mp-1194648_processed.cif
input_cifs\mp-1194808.cif,Add Pb at [4.07033971 5.50724025 1.35390936] to the cif file.,output_cifs\add_atom_action\mp-1194808_processed.cif
input_cifs\mp-1194897.cif,Add Fm at [6.89098697 1.45361482 8.9389483 ] to the cif file.,output_cifs\add_atom_action\mp-1194897_processed.cif
input_cifs\mp-1194954.cif,Add Th at [ 5.24339476  5.39814562 10.69772037] to the cif file.,output_cifs\add_atom_action\mp-1194954_processed.cif
input_cifs\mp-1195087.cif,Add Hf at [ 3.29923423  2.9033111  10.11944554] to the cif file.,output_cifs\add_atom_action\mp-1195087_processed.cif
input_cifs\mp-1195106.cif,Add N at [2.18477977 6.12003939 3.91020677] to the cif file.,output_cifs\add_atom_action\mp-1195106_processed.cif
input_cifs\mp-1195319.cif,Add Mn at [0.89155052 4.15791983 4.24770673] to the cif file.,output_cifs\add_atom_action\mp-1195319_processed.cif
input_cifs\mp-1195337.cif,Add Ar at [4.43148128 0.77640209 4.24056114] to the cif file.,output_cifs\add_atom_action\mp-1195337_processed.cif
input_cifs\mp-1195540.cif,Add Fe at [7.66559229 0.99280978 5.32025989] to the cif file.,output_cifs\add_atom_action\mp-1195540_processed.cif
input_cifs\mp-1195827.cif,Add W at [4.66107229 3.78986455 2.89726602] to the cif file.,output_cifs\add_atom_action\mp-1195827_processed.cif
input_cifs\mp-1195929.cif,Add Zn at [9.14342337 1.26522781 7.42545467] to the cif file.,output_cifs\add_atom_action\mp-1195929_processed.cif
input_cifs\mp-1195965.cif,Add Br at [8.87658177 8.37323212 4.36355738] to the cif file.,output_cifs\add_atom_action\mp-1195965_processed.cif
input_cifs\mp-1195967.cif,Add S at [0.7026344  5.50012986 6.84555307] to the cif file.,output_cifs\add_atom_action\mp-1195967_processed.cif
input_cifs\mp-1196244.cif,Add Po at [4.1483384  3.06991047 4.46573175] to the cif file.,output_cifs\add_atom_action\mp-1196244_processed.cif
input_cifs\mp-1196468.cif,Add Pd at [ 4.94522453  4.45550255 17.13874282] to the cif file.,output_cifs\add_atom_action\mp-1196468_processed.cif
input_cifs\mp-1196513.cif,Add Mo at [5.03280447 6.57283481 8.1022483 ] to the cif file.,output_cifs\add_atom_action\mp-1196513_processed.cif
input_cifs\mp-1196514.cif,Add Zn at [4.81031635 3.28008704 4.28558839] to the cif file.,output_cifs\add_atom_action\mp-1196514_processed.cif
input_cifs\mp-1197108.cif,Add O at [-1.00867231  6.56036246  9.50184524] to the cif file.,output_cifs\add_atom_action\mp-1197108_processed.cif
input_cifs\mp-1197227.cif,Add Co at [4.31674046 4.59120503 3.30271568] to the cif file.,output_cifs\add_atom_action\mp-1197227_processed.cif
input_cifs\mp-1197238.cif,Add Xe at [12.42917311  5.64506183  8.82875776] to the cif file.,output_cifs\add_atom_action\mp-1197238_processed.cif
input_cifs\mp-1197636.cif,Add Ce at [2.78401427 6.70045451 2.39417443] to the cif file.,output_cifs\add_atom_action\mp-1197636_processed.cif
input_cifs\mp-1197877.cif,Add W at [6.54858354 3.64099385 0.19387199] to the cif file.,output_cifs\add_atom_action\mp-1197877_processed.cif
input_cifs\mp-1198057.cif,Add He at [1.60665232 0.17100339 1.05210591] to the cif file.,output_cifs\add_atom_action\mp-1198057_processed.cif
input_cifs\mp-1198140.cif,Add Be at [4.36754424 2.54957351 2.15677205] to the cif file.,output_cifs\add_atom_action\mp-1198140_processed.cif
input_cifs\mp-1198411.cif,Add Li at [ 2.56645579  1.58787209 21.06545509] to the cif file.,output_cifs\add_atom_action\mp-1198411_processed.cif
input_cifs\mp-1198574.cif,Add Db at [6.08484138 5.40701392 0.03485549] to the cif file.,output_cifs\add_atom_action\mp-1198574_processed.cif
input_cifs\mp-1198593.cif,Add Tc at [11.10490221  0.57654988  0.43187017] to the cif file.,output_cifs\add_atom_action\mp-1198593_processed.cif
input_cifs\mp-1198603.cif,Add In at [10.92184221  6.96372149  3.84190999] to the cif file.,output_cifs\add_atom_action\mp-1198603_processed.cif
input_cifs\mp-1198841.cif,Add Te at [2.80542951 2.66346919 9.59542108] to the cif file.,output_cifs\add_atom_action\mp-1198841_processed.cif
input_cifs\mp-1199018.cif,Add Pb at [ 4.16174831  5.33280681 13.7214344 ] to the cif file.,output_cifs\add_atom_action\mp-1199018_processed.cif
input_cifs\mp-1199088.cif,Add K at [-5.90791316  5.9106442  14.02910193] to the cif file.,output_cifs\add_atom_action\mp-1199088_processed.cif
input_cifs\mp-1199566.cif,Add Ba at [5.13811788 6.49394684 3.5838971 ] to the cif file.,output_cifs\add_atom_action\mp-1199566_processed.cif
input_cifs\mp-1199672.cif,Add La at [10.77398161  7.27189224  7.38169908] to the cif file.,output_cifs\add_atom_action\mp-1199672_processed.cif
input_cifs\mp-1200359.cif,Add As at [-1.51288594  6.13379289  4.22493321] to the cif file.,output_cifs\add_atom_action\mp-1200359_processed.cif
input_cifs\mp-1200542.cif,Add Yb at [8.74885058 1.73973215 1.65032867] to the cif file.,output_cifs\add_atom_action\mp-1200542_processed.cif
input_cifs\mp-1200692.cif,Add Ca at [ 3.07874688  2.01524536 32.75452008] to the cif file.,output_cifs\add_atom_action\mp-1200692_processed.cif
input_cifs\mp-1200758.cif,Add Th at [ 4.64658232 11.44614756  4.45899779] to the cif file.,output_cifs\add_atom_action\mp-1200758_processed.cif
input_cifs\mp-1201497.cif,Add Te at [6.6577123  4.47551241 1.29146822] to the cif file.,output_cifs\add_atom_action\mp-1201497_processed.cif
input_cifs\mp-1201607.cif,Add Pa at [ 6.32393358  4.23534824 13.88709421] to the cif file.,output_cifs\add_atom_action\mp-1201607_processed.cif
input_cifs\mp-1201876.cif,Add Ne at [ 1.90974777 11.34168183  2.51488209] to the cif file.,output_cifs\add_atom_action\mp-1201876_processed.cif
input_cifs\mp-1201895.cif,Add Eu at [9.37310893 5.48240192 3.38707667] to the cif file.,output_cifs\add_atom_action\mp-1201895_processed.cif
input_cifs\mp-1202389.cif,Add Fe at [7.04211662 5.15224307 6.43749299] to the cif file.,output_cifs\add_atom_action\mp-1202389_processed.cif
input_cifs\mp-1202709.cif,Add Bh at [0.87030932 1.11967977 9.39676332] to the cif file.,output_cifs\add_atom_action\mp-1202709_processed.cif
input_cifs\mp-1202898.cif,Add Pu at [5.49677096 3.90438077 6.64694492] to the cif file.,output_cifs\add_atom_action\mp-1202898_processed.cif
input_cifs\mp-1202901.cif,Add F at [14.54892767  5.17348164  5.78194989] to the cif file.,output_cifs\add_atom_action\mp-1202901_processed.cif
input_cifs\mp-1203035.cif,Add No at [4.04256476 7.99485499 4.03742257] to the cif file.,output_cifs\add_atom_action\mp-1203035_processed.cif
input_cifs\mp-1203146.cif,Add Cu at [2.79703554 4.15283252 7.33878355] to the cif file.,output_cifs\add_atom_action\mp-1203146_processed.cif
input_cifs\mp-1203196.cif,Add Be at [9.60979958 5.68525549 5.28448825] to the cif file.,output_cifs\add_atom_action\mp-1203196_processed.cif
input_cifs\mp-1203220.cif,Add Nh at [0.34589675 5.33161465 0.3872298 ] to the cif file.,output_cifs\add_atom_action\mp-1203220_processed.cif
input_cifs\mp-1203746.cif,Add Sm at [12.66932247  4.66236723  3.16184487] to the cif file.,output_cifs\add_atom_action\mp-1203746_processed.cif
input_cifs\mp-1203808.cif,Add Zr at [7.43171776 7.99515837 6.69900742] to the cif file.,output_cifs\add_atom_action\mp-1203808_processed.cif
input_cifs\mp-1203996.cif,Add N at [ 4.07469386  4.77044927 13.23198403] to the cif file.,output_cifs\add_atom_action\mp-1203996_processed.cif
input_cifs\mp-1204064.cif,Add Db at [5.52444508 2.27143598 5.98553615] to the cif file.,output_cifs\add_atom_action\mp-1204064_processed.cif
input_cifs\mp-1204087.cif,Add Be at [6.33266861 0.40404192 0.05634668] to the cif file.,output_cifs\add_atom_action\mp-1204087_processed.cif
input_cifs\mp-1204178.cif,Add Ac at [5.56536402 1.58314852 4.08003858] to the cif file.,output_cifs\add_atom_action\mp-1204178_processed.cif
input_cifs\mp-1204195.cif,Add Tm at [ 0.05415116  0.99506803 12.49856539] to the cif file.,output_cifs\add_atom_action\mp-1204195_processed.cif
input_cifs\mp-1204482.cif,Add Ts at [1.90426696 0.61256455 3.28611333] to the cif file.,output_cifs\add_atom_action\mp-1204482_processed.cif
input_cifs\mp-1204573.cif,Add Nd at [ 3.31316694  7.69094024 18.53071467] to the cif file.,output_cifs\add_atom_action\mp-1204573_processed.cif
input_cifs\mp-1204620.cif,Add Rn at [6.65848362 0.89219818 0.10705629] to the cif file.,output_cifs\add_atom_action\mp-1204620_processed.cif
input_cifs\mp-1204800.cif,Add Th at [3.67687593 3.89948185 0.59722672] to the cif file.,output_cifs\add_atom_action\mp-1204800_processed.cif
input_cifs\mp-1205388.cif,Add Si at [6.02619757 0.72617089 0.19061723] to the cif file.,output_cifs\add_atom_action\mp-1205388_processed.cif
input_cifs\mp-1205391.cif,Add Tm at [1.18736845 4.27891954 9.03508736] to the cif file.,output_cifs\add_atom_action\mp-1205391_processed.cif
input_cifs\mp-1205393.cif,Add In at [3.44979564 4.60125401 6.95599116] to the cif file.,output_cifs\add_atom_action\mp-1205393_processed.cif
input_cifs\mp-1205503.cif,Add Ce at [ 0.5948745   2.28886868 19.69654228] to the cif file.,output_cifs\add_atom_action\mp-1205503_processed.cif
input_cifs\mp-1205523.cif,Add Cd at [9.28041317 3.48062015 1.4116409 ] to the cif file.,output_cifs\add_atom_action\mp-1205523_processed.cif
input_cifs\mp-1205660.cif,Add Cl at [5.46375208 3.40195526 0.80104715] to the cif file.,output_cifs\add_atom_action\mp-1205660_processed.cif
input_cifs\mp-1205745.cif,Add K at [1.83611804 6.26176362 5.06551501] to the cif file.,output_cifs\add_atom_action\mp-1205745_processed.cif
input_cifs\mp-1205771.cif,Add Kr at [1.41159759 1.16562566 3.8036979 ] to the cif file.,output_cifs\add_atom_action\mp-1205771_processed.cif
input_cifs\mp-1206201.cif,Add Nb at [1.30683248 0.06651776 3.42347859] to the cif file.,output_cifs\add_atom_action\mp-1206201_processed.cif
input_cifs\mp-1206250.cif,Add Cl at [1.2048554  6.26176283 1.07430958] to the cif file.,output_cifs\add_atom_action\mp-1206250_processed.cif
input_cifs\mp-1206569.cif,Add As at [3.078165   6.89106774 5.87451547] to the cif file.,output_cifs\add_atom_action\mp-1206569_processed.cif
input_cifs\mp-1206737.cif,Add Cr at [3.50794217 2.95584631 3.55447352] to the cif file.,output_cifs\add_atom_action\mp-1206737_processed.cif
input_cifs\mp-1207144.cif,Add Ce at [4.25149848 2.45301216 2.66510128] to the cif file.,output_cifs\add_atom_action\mp-1207144_processed.cif
input_cifs\mp-1207398.cif,Add Ir at [5.75060128 2.90143077 2.36665076] to the cif file.,output_cifs\add_atom_action\mp-1207398_processed.cif
input_cifs\mp-1207522.cif,Add Ra at [2.5992729  1.83847604 0.41210936] to the cif file.,output_cifs\add_atom_action\mp-1207522_processed.cif
input_cifs\mp-1207549.cif,Add Ts at [1.78679084 3.1432035  5.72979543] to the cif file.,output_cifs\add_atom_action\mp-1207549_processed.cif
input_cifs\mp-1207596.cif,Add Bk at [ 1.06252196  0.74457689 14.44476532] to the cif file.,output_cifs\add_atom_action\mp-1207596_processed.cif
input_cifs\mp-1207733.cif,Add Es at [0.80121477 6.26031759 7.41193275] to the cif file.,output_cifs\add_atom_action\mp-1207733_processed.cif
input_cifs\mp-1207797.cif,Add N at [ 2.1746975  -0.2349593   1.00891345] to the cif file.,output_cifs\add_atom_action\mp-1207797_processed.cif
input_cifs\mp-1207993.cif,Add Th at [2.25034159 4.63822715 3.06594289] to the cif file.,output_cifs\add_atom_action\mp-1207993_processed.cif
input_cifs\mp-1208058.cif,Add Sn at [7.00196873 3.03421527 5.82808754] to the cif file.,output_cifs\add_atom_action\mp-1208058_processed.cif
input_cifs\mp-1208219.cif,Add U at [ 4.40220797  1.74681384 12.90481711] to the cif file.,output_cifs\add_atom_action\mp-1208219_processed.cif
input_cifs\mp-1208275.cif,Add Fm at [7.12168289 9.50141679 6.43616417] to the cif file.,output_cifs\add_atom_action\mp-1208275_processed.cif
input_cifs\mp-1208331.cif,Add Ba at [3.34806102 0.3692236  0.83042024] to the cif file.,output_cifs\add_atom_action\mp-1208331_processed.cif
input_cifs\mp-1208361.cif,Add Ne at [6.2898769  2.12369309 7.35521451] to the cif file.,output_cifs\add_atom_action\mp-1208361_processed.cif
input_cifs\mp-1208425.cif,Add Cl at [2.33554114 6.22756465 4.81454622] to the cif file.,output_cifs\add_atom_action\mp-1208425_processed.cif
input_cifs\mp-1208879.cif,Add Na at [0.11683569 6.31749602 8.94818028] to the cif file.,output_cifs\add_atom_action\mp-1208879_processed.cif
input_cifs\mp-1209036.cif,Add In at [3.29790472 1.04654715 4.891436  ] to the cif file.,output_cifs\add_atom_action\mp-1209036_processed.cif
input_cifs\mp-1209206.cif,Add Rf at [5.98687509 1.16255262 5.74620244] to the cif file.,output_cifs\add_atom_action\mp-1209206_processed.cif
input_cifs\mp-1209348.cif,Add V at [8.3266236  7.24414397 2.72406228] to the cif file.,output_cifs\add_atom_action\mp-1209348_processed.cif
input_cifs\mp-1209483.cif,Add La at [ 3.72817847  2.89864518 10.0714877 ] to the cif file.,output_cifs\add_atom_action\mp-1209483_processed.cif
input_cifs\mp-1209534.cif,Add Sm at [ 2.27955072  4.38701174 12.25685704] to the cif file.,output_cifs\add_atom_action\mp-1209534_processed.cif
input_cifs\mp-1209695.cif,Add Al at [ 4.66851156  5.77932967 11.18859552] to the cif file.,output_cifs\add_atom_action\mp-1209695_processed.cif
input_cifs\mp-1210015.cif,Add B at [7.77638524 5.67869179 0.37086322] to the cif file.,output_cifs\add_atom_action\mp-1210015_processed.cif
input_cifs\mp-1210035.cif,Add Am at [4.61298031 3.06656271 0.37328397] to the cif file.,output_cifs\add_atom_action\mp-1210035_processed.cif
input_cifs\mp-1210161.cif,Add Be at [4.61566147 3.75688755 2.07591703] to the cif file.,output_cifs\add_atom_action\mp-1210161_processed.cif
input_cifs\mp-1210237.cif,Add Mg at [3.89142547 2.76503518 2.01852242] to the cif file.,output_cifs\add_atom_action\mp-1210237_processed.cif
input_cifs\mp-1210462.cif,Add O at [-1.15244944 -1.68105907  3.34270962] to the cif file.,output_cifs\add_atom_action\mp-1210462_processed.cif
input_cifs\mp-1210502.cif,Add Cl at [5.40267177 2.34282336 3.34371089] to the cif file.,output_cifs\add_atom_action\mp-1210502_processed.cif
input_cifs\mp-1210518.cif,Add Sm at [4.81944541 8.00242108 2.60446654] to the cif file.,output_cifs\add_atom_action\mp-1210518_processed.cif
input_cifs\mp-1210584.cif,Add Cs at [0.64597148 5.33557532 1.43004481] to the cif file.,output_cifs\add_atom_action\mp-1210584_processed.cif
input_cifs\mp-1211181.cif,Add P at [5.1933184  8.12024448 5.76081688] to the cif file.,output_cifs\add_atom_action\mp-1211181_processed.cif
input_cifs\mp-1211192.cif,Add Ne at [1.02751675 2.63817922 1.31206735] to the cif file.,output_cifs\add_atom_action\mp-1211192_processed.cif
input_cifs\mp-1211198.cif,Add Ti at [4.53792212 3.88814695 3.3304452 ] to the cif file.,output_cifs\add_atom_action\mp-1211198_processed.cif
input_cifs\mp-1211303.cif,Add Eu at [2.1809806  1.7864249  0.84260687] to the cif file.,output_cifs\add_atom_action\mp-1211303_processed.cif
input_cifs\mp-1211402.cif,Add No at [7.07644343 1.76400336 5.03367903] to the cif file.,output_cifs\add_atom_action\mp-1211402_processed.cif
input_cifs\mp-1211546.cif,Add Pr at [4.33242077 5.12577908 9.67856504] to the cif file.,output_cifs\add_atom_action\mp-1211546_processed.cif
input_cifs\mp-1211686.cif,Add Pa at [1.2640595 2.1684054 5.8335816] to the cif file.,output_cifs\add_atom_action\mp-1211686_processed.cif
input_cifs\mp-1211861.cif,Add Yb at [5.26768402 1.1018964  4.92142915] to the cif file.,output_cifs\add_atom_action\mp-1211861_processed.cif
input_cifs\mp-1211971.cif,Add I at [3.51146224 3.48896369 6.31268415] to the cif file.,output_cifs\add_atom_action\mp-1211971_processed.cif
input_cifs\mp-1212118.cif,Add C at [3.18666186 1.55873127 4.94610658] to the cif file.,output_cifs\add_atom_action\mp-1212118_processed.cif
input_cifs\mp-1212387.cif,Add W at [5.0131513  1.02304792 4.63099344] to the cif file.,output_cifs\add_atom_action\mp-1212387_processed.cif
input_cifs\mp-1212504.cif,Add K at [2.88612775 3.33247496 5.41643194] to the cif file.,output_cifs\add_atom_action\mp-1212504_processed.cif
input_cifs\mp-1212600.cif,Add Eu at [2.58383445 2.14338811 9.02350712] to the cif file.,output_cifs\add_atom_action\mp-1212600_processed.cif
input_cifs\mp-1212621.cif,Add In at [2.66920573 4.70203746 5.90747178] to the cif file.,output_cifs\add_atom_action\mp-1212621_processed.cif
input_cifs\mp-1212645.cif,Add Ac at [1.41360447 5.19051507 4.80814937] to the cif file.,output_cifs\add_atom_action\mp-1212645_processed.cif
input_cifs\mp-1212670.cif,Add Es at [11.03937826  4.51532248  4.31795028] to the cif file.,output_cifs\add_atom_action\mp-1212670_processed.cif
input_cifs\mp-1212757.cif,Add Mo at [0.72748733 1.07460231 0.41125006] to the cif file.,output_cifs\add_atom_action\mp-1212757_processed.cif
input_cifs\mp-1213080.cif,Add C at [6.04073798 5.66070891 9.42572913] to the cif file.,output_cifs\add_atom_action\mp-1213080_processed.cif
input_cifs\mp-1213206.cif,Add Ho at [3.00583116 8.02676751 8.67695329] to the cif file.,output_cifs\add_atom_action\mp-1213206_processed.cif
input_cifs\mp-1213529.cif,Add Os at [ 2.32726683  2.77197011 10.5899579 ] to the cif file.,output_cifs\add_atom_action\mp-1213529_processed.cif
input_cifs\mp-1213562.cif,Add Md at [-0.24569671  6.45638739 10.59832132] to the cif file.,output_cifs\add_atom_action\mp-1213562_processed.cif
input_cifs\mp-1213790.cif,Add Fm at [2.91395731 6.72210016 7.12896766] to the cif file.,output_cifs\add_atom_action\mp-1213790_processed.cif
input_cifs\mp-1214336.cif,Add W at [3.58537282 1.2587181  5.23115816] to the cif file.,output_cifs\add_atom_action\mp-1214336_processed.cif
input_cifs\mp-1214464.cif,Add Ti at [8.83166762 2.76989512 1.57245566] to the cif file.,output_cifs\add_atom_action\mp-1214464_processed.cif
input_cifs\mp-1214610.cif,Add Au at [3.81650585e+00 1.09903374e-02 1.15572704e+01] to the cif file.,output_cifs\add_atom_action\mp-1214610_processed.cif
input_cifs\mp-1214788.cif,Add Ce at [4.24255006 1.76534036 8.92559952] to the cif file.,output_cifs\add_atom_action\mp-1214788_processed.cif
input_cifs\mp-1214890.cif,Add Ta at [3.58361746 0.88046261 2.2702373 ] to the cif file.,output_cifs\add_atom_action\mp-1214890_processed.cif
input_cifs\mp-1214936.cif,Add Br at [0.48175729 9.02150105 0.78526814] to the cif file.,output_cifs\add_atom_action\mp-1214936_processed.cif
input_cifs\mp-1215141.cif,Add Tb at [0.20949187 4.80682586 7.46694181] to the cif file.,output_cifs\add_atom_action\mp-1215141_processed.cif
input_cifs\mp-1215289.cif,Add Md at [1.34055246 1.84141062 2.12867821] to the cif file.,output_cifs\add_atom_action\mp-1215289_processed.cif
input_cifs\mp-1215601.cif,Add Tb at [-0.72348248  3.86180052  8.15836614] to the cif file.,output_cifs\add_atom_action\mp-1215601_processed.cif
input_cifs\mp-1215607.cif,Add Au at [4.33172074 4.06404287 0.661114  ] to the cif file.,output_cifs\add_atom_action\mp-1215607_processed.cif
input_cifs\mp-1215624.cif,Add Y at [0.6748356  1.39762873 0.31315846] to the cif file.,output_cifs\add_atom_action\mp-1215624_processed.cif
input_cifs\mp-1215653.cif,Add Nd at [ 2.79351746  2.84287041 14.87139993] to the cif file.,output_cifs\add_atom_action\mp-1215653_processed.cif
input_cifs\mp-1215929.cif,Add Dy at [-0.27468321  2.33867525  0.9254778 ] to the cif file.,output_cifs\add_atom_action\mp-1215929_processed.cif
input_cifs\mp-1216177.cif,Add Ac at [2.50817371 2.72281987 2.57227484] to the cif file.,output_cifs\add_atom_action\mp-1216177_processed.cif
input_cifs\mp-1216179.cif,Add Te at [4.33841888 0.69083696 1.37521445] to the cif file.,output_cifs\add_atom_action\mp-1216179_processed.cif
input_cifs\mp-1216787.cif,Add Sn at [4.24241909 2.1177466  3.56267425] to the cif file.,output_cifs\add_atom_action\mp-1216787_processed.cif
input_cifs\mp-1216925.cif,Add Cr at [0.85738329 1.63860473 1.92574336] to the cif file.,output_cifs\add_atom_action\mp-1216925_processed.cif
input_cifs\mp-1217133.cif,Add Pu at [15.07887057  1.84335706  1.39685974] to the cif file.,output_cifs\add_atom_action\mp-1217133_processed.cif
input_cifs\mp-1217420.cif,Add Yb at [3.94361938 3.56669702 5.65968893] to the cif file.,output_cifs\add_atom_action\mp-1217420_processed.cif
input_cifs\mp-1217464.cif,Add No at [2.0317166  0.36734332 1.90404249] to the cif file.,output_cifs\add_atom_action\mp-1217464_processed.cif
input_cifs\mp-1217479.cif,Add At at [-0.67816385  6.76730594  6.39445753] to the cif file.,output_cifs\add_atom_action\mp-1217479_processed.cif
input_cifs\mp-1217682.cif,Add Se at [ 2.41635355  1.74189894 10.93233876] to the cif file.,output_cifs\add_atom_action\mp-1217682_processed.cif
input_cifs\mp-1217834.cif,Add Nb at [ 4.08718592 -1.33931498  2.54904475] to the cif file.,output_cifs\add_atom_action\mp-1217834_processed.cif
input_cifs\mp-1218011.cif,Add Na at [-2.54930499  4.24198791  2.20173039] to the cif file.,output_cifs\add_atom_action\mp-1218011_processed.cif
input_cifs\mp-1218423.cif,Add Sr at [4.19712236 2.92362652 2.26120285] to the cif file.,output_cifs\add_atom_action\mp-1218423_processed.cif
input_cifs\mp-1218682.cif,Add Md at [ 2.42335875 -1.20010162  6.23929181] to the cif file.,output_cifs\add_atom_action\mp-1218682_processed.cif
input_cifs\mp-1218922.cif,Add Ag at [16.91684503  3.1858621   0.15488167] to the cif file.,output_cifs\add_atom_action\mp-1218922_processed.cif
input_cifs\mp-1219071.cif,Add Cs at [6.18895507 4.23273814 4.27394897] to the cif file.,output_cifs\add_atom_action\mp-1219071_processed.cif
input_cifs\mp-1219127.cif,Add C at [-0.64339223  3.54014348  2.15593909] to the cif file.,output_cifs\add_atom_action\mp-1219127_processed.cif
input_cifs\mp-1219578.cif,Add Ac at [1.64055571 4.35987921 6.2209873 ] to the cif file.,output_cifs\add_atom_action\mp-1219578_processed.cif
input_cifs\mp-1219615.cif,Add Cm at [1.66592075 1.08165435 0.28507928] to the cif file.,output_cifs\add_atom_action\mp-1219615_processed.cif
input_cifs\mp-1219892.cif,Add Cd at [3.67805173 6.41854555 0.98145747] to the cif file.,output_cifs\add_atom_action\mp-1219892_processed.cif
input_cifs\mp-1219893.cif,Add Au at [0.18629292 5.68231533 6.73252686] to the cif file.,output_cifs\add_atom_action\mp-1219893_processed.cif
input_cifs\mp-1220065.cif,Add Kr at [1.2246817  4.51408195 9.87003716] to the cif file.,output_cifs\add_atom_action\mp-1220065_processed.cif
input_cifs\mp-1220070.cif,Add Rg at [0.96300356 3.19738846 5.62886286] to the cif file.,output_cifs\add_atom_action\mp-1220070_processed.cif
input_cifs\mp-1220202.cif,Add Kr at [0.59431997 4.80798298 1.71105845] to the cif file.,output_cifs\add_atom_action\mp-1220202_processed.cif
input_cifs\mp-1220419.cif,Add Na at [0.26853674 4.74911585 0.55640376] to the cif file.,output_cifs\add_atom_action\mp-1220419_processed.cif
input_cifs\mp-1220444.cif,Add Nh at [2.98453567 7.25120206 2.46433363] to the cif file.,output_cifs\add_atom_action\mp-1220444_processed.cif
