input_cif,action_prompt,output_cif
input_cifs\mp-1200692.cif,Rotate  all surrounding atoms within 1.720246613596452 of the center atom at index 30 by 0.7613023293181591 radians around the axis [0. 1. 0.] in the cif file.,mp-1200692_processed.cif
input_cifs\mp-1200758.cif,Rotate  all surrounding atoms within 3.495876197034775 of the center atom at index 99 by 5.619506621403291 radians around the axis [0. 0. 1.] in the cif file.,mp-1200758_processed.cif
input_cifs\mp-1201497.cif,Rotate  all surrounding atoms within 3.374490184923074 of the center atom at index 32 by 4.860992757231298 radians around the axis [1. 0. 0.] in the cif file.,mp-1201497_processed.cif
input_cifs\mp-1201607.cif,Rotate  all surrounding atoms within 1.8144629099545897 of the center atom at index 2 by 4.408911201828111 radians around the axis [0. 0. 1.] in the cif file.,mp-1201607_processed.cif
input_cifs\mp-1201876.cif,Rotate  all surrounding atoms within 2.513760147095696 of the center atom at index 49 by 2.5587648112445778 radians around the axis [0. 0. 1.] in the cif file.,mp-1201876_processed.cif
input_cifs\mp-1201895.cif,Rotate  all surrounding atoms within 3.6336132153609584 of the center atom at index 11 by 4.2934036133296996 radians around the axis [0. 1. 0.] in the cif file.,mp-1201895_processed.cif
input_cifs\mp-1202389.cif,Rotate  all surrounding atoms within 2.7841796820051776 of the center atom at index 24 by 3.2378325790849134 radians around the axis [0. 0. 1.] in the cif file.,mp-1202389_processed.cif
input_cifs\mp-1202709.cif,Rotate  all surrounding atoms within 2.367260266383515 of the center atom at index 26 by 1.73711880415519 radians around the axis [0. 0. 1.] in the cif file.,mp-1202709_processed.cif
input_cifs\mp-1202898.cif,Rotate  all surrounding atoms within 2.646368583431519 of the center atom at index 15 by 3.0641454817285747 radians around the axis [0. 0. 1.] in the cif file.,mp-1202898_processed.cif
input_cifs\mp-1202901.cif,Rotate  all surrounding atoms within 3.791918266562494 of the center atom at index 47 by 4.759240273643117 radians around the axis [1. 0. 0.] in the cif file.,mp-1202901_processed.cif
input_cifs\mp-1203035.cif,Rotate  all surrounding atoms within 3.3474814373134603 of the center atom at index 9 by 2.059307430352156 radians around the axis [0. 1. 0.] in the cif file.,mp-1203035_processed.cif
input_cifs\mp-1203146.cif,Rotate  all surrounding atoms within 3.4424519771157236 of the center atom at index 88 by 4.839637485099448 radians around the axis [0. 0. 1.] in the cif file.,mp-1203146_processed.cif
input_cifs\mp-1203196.cif,Rotate  all surrounding atoms within 2.5729766613966216 of the center atom at index 14 by 1.5535627623312482 radians around the axis [1. 0. 0.] in the cif file.,mp-1203196_processed.cif
input_cifs\mp-1203220.cif,Rotate  all surrounding atoms within 3.8370068737525234 of the center atom at index 29 by 2.4738274663637574 radians around the axis [0. 0. 1.] in the cif file.,mp-1203220_processed.cif
input_cifs\mp-1203746.cif,Rotate  all surrounding atoms within 3.434496155732192 of the center atom at index 3 by 4.919362926309617 radians around the axis [0. 1. 0.] in the cif file.,mp-1203746_processed.cif
input_cifs\mp-1203808.cif,Rotate  all surrounding atoms within 3.856473352577485 of the center atom at index 8 by 0.5435940360438486 radians around the axis [1. 0. 0.] in the cif file.,mp-1203808_processed.cif
input_cifs\mp-1203996.cif,Rotate  all surrounding atoms within 2.689923983305916 of the center atom at index 17 by 5.3768948853401195 radians around the axis [0. 0. 1.] in the cif file.,mp-1203996_processed.cif
input_cifs\mp-1204064.cif,Rotate  all surrounding atoms within 3.0392357926715374 of the center atom at index 9 by 5.240016897152637 radians around the axis [0. 1. 0.] in the cif file.,mp-1204064_processed.cif
input_cifs\mp-1204087.cif,Rotate  all surrounding atoms within 3.1682225799981953 of the center atom at index 62 by 4.917346133663623 radians around the axis [0. 1. 0.] in the cif file.,mp-1204087_processed.cif
input_cifs\mp-1204178.cif,Rotate  all surrounding atoms within 3.356610847819172 of the center atom at index 50 by 0.4032003042273612 radians around the axis [0. 0. 1.] in the cif file.,mp-1204178_processed.cif
input_cifs\mp-1204195.cif,Rotate  all surrounding atoms within 1.6193882366711834 of the center atom at index 43 by 0.6173230052627837 radians around the axis [0. 1. 0.] in the cif file.,mp-1204195_processed.cif
input_cifs\mp-1204482.cif,Rotate  all surrounding atoms within 3.9096249838022845 of the center atom at index 0 by 4.4153037199805905 radians around the axis [1. 0. 0.] in the cif file.,mp-1204482_processed.cif
input_cifs\mp-1204573.cif,Rotate  all surrounding atoms within 3.8629532418222072 of the center atom at index 71 by 2.6729162257748293 radians around the axis [0. 0. 1.] in the cif file.,mp-1204573_processed.cif
input_cifs\mp-1204620.cif,Rotate  all surrounding atoms within 1.7690009323632683 of the center atom at index 23 by 2.9471420354580036 radians around the axis [1. 0. 0.] in the cif file.,mp-1204620_processed.cif
input_cifs\mp-1204800.cif,Rotate  all surrounding atoms within 3.9388674695051074 of the center atom at index 37 by 2.672463007860645 radians around the axis [0. 1. 0.] in the cif file.,mp-1204800_processed.cif
input_cifs\mp-1205388.cif,Rotate  all surrounding atoms within 2.0237564775115215 of the center atom at index 15 by 2.080704814173388 radians around the axis [1. 0. 0.] in the cif file.,mp-1205388_processed.cif
input_cifs\mp-1205391.cif,Rotate  all surrounding atoms within 1.5513960604091626 of the center atom at index 14 by 5.732784614803746 radians around the axis [1. 0. 0.] in the cif file.,mp-1205391_processed.cif
input_cifs\mp-1205393.cif,Rotate  all surrounding atoms within 1.7319403347402595 of the center atom at index 12 by 1.8376908385020687 radians around the axis [0. 1. 0.] in the cif file.,mp-1205393_processed.cif
input_cifs\mp-1205503.cif,Rotate  all surrounding atoms within 3.975267734085325 of the center atom at index 5 by 6.175443171367974 radians around the axis [0. 0. 1.] in the cif file.,mp-1205503_processed.cif
input_cifs\mp-1205523.cif,Rotate  all surrounding atoms within 3.6563607920436265 of the center atom at index 5 by 3.129524383114229 radians around the axis [0. 0. 1.] in the cif file.,mp-1205523_processed.cif
input_cifs\mp-1205660.cif,Rotate  all surrounding atoms within 2.091656157595294 of the center atom at index 7 by 3.7688113937043606 radians around the axis [0. 1. 0.] in the cif file.,mp-1205660_processed.cif
input_cifs\mp-1205745.cif,Rotate  all surrounding atoms within 2.0571755842127644 of the center atom at index 1 by 1.2108222915259896 radians around the axis [0. 1. 0.] in the cif file.,mp-1205745_processed.cif
input_cifs\mp-1205771.cif,Rotate  all surrounding atoms within 3.313219422245977 of the center atom at index 5 by 0.7421953994820307 radians around the axis [0. 0. 1.] in the cif file.,mp-1205771_processed.cif
input_cifs\mp-1206201.cif,Rotate  all surrounding atoms within 2.1140021101450985 of the center atom at index 7 by 2.026296137954104 radians around the axis [0. 0. 1.] in the cif file.,mp-1206201_processed.cif
input_cifs\mp-1206250.cif,Rotate  all surrounding atoms within 2.9898719332468944 of the center atom at index 5 by 4.667730840977175 radians around the axis [0. 1. 0.] in the cif file.,mp-1206250_processed.cif
input_cifs\mp-1206569.cif,Rotate  all surrounding atoms within 3.1926009286935577 of the center atom at index 5 by 4.523691388550697 radians around the axis [0. 1. 0.] in the cif file.,mp-1206569_processed.cif
input_cifs\mp-1206737.cif,Rotate  all surrounding atoms within 3.823462215866126 of the center atom at index 7 by 3.8788661092304237 radians around the axis [0. 0. 1.] in the cif file.,mp-1206737_processed.cif
input_cifs\mp-1207144.cif,Rotate  all surrounding atoms within 3.551678134915292 of the center atom at index 3 by 2.1026959037267634 radians around the axis [1. 0. 0.] in the cif file.,mp-1207144_processed.cif
input_cifs\mp-1207398.cif,Rotate  all surrounding atoms within 2.961977703709462 of the center atom at index 17 by 1.0039287254969622 radians around the axis [0. 1. 0.] in the cif file.,mp-1207398_processed.cif
input_cifs\mp-1207522.cif,Rotate  all surrounding atoms within 1.536557917513616 of the center atom at index 14 by 0.9881342988986703 radians around the axis [0. 1. 0.] in the cif file.,mp-1207522_processed.cif
input_cifs\mp-1207549.cif,Rotate  all surrounding atoms within 2.0798222387605096 of the center atom at index 22 by 4.407062520713261 radians around the axis [0. 1. 0.] in the cif file.,mp-1207549_processed.cif
input_cifs\mp-1207596.cif,Rotate  all surrounding atoms within 2.0495304730068895 of the center atom at index 12 by 5.669446041416602 radians around the axis [1. 0. 0.] in the cif file.,mp-1207596_processed.cif
input_cifs\mp-1207733.cif,Rotate  all surrounding atoms within 1.5755814386955047 of the center atom at index 22 by 6.068497264036642 radians around the axis [0. 1. 0.] in the cif file.,mp-1207733_processed.cif
input_cifs\mp-1207797.cif,Rotate  all surrounding atoms within 2.1864237349959916 of the center atom at index 5 by 0.984168906885306 radians around the axis [0. 0. 1.] in the cif file.,mp-1207797_processed.cif
input_cifs\mp-1207993.cif,Rotate  all surrounding atoms within 3.443668990111757 of the center atom at index 12 by 5.448006272248573 radians around the axis [0. 0. 1.] in the cif file.,mp-1207993_processed.cif
input_cifs\mp-1208058.cif,Rotate  all surrounding atoms within 3.68164218569374 of the center atom at index 16 by 2.262403678063393 radians around the axis [0. 1. 0.] in the cif file.,mp-1208058_processed.cif
input_cifs\mp-1208219.cif,Rotate  all surrounding atoms within 3.1863887657913175 of the center atom at index 26 by 6.008094356668051 radians around the axis [1. 0. 0.] in the cif file.,mp-1208219_processed.cif
input_cifs\mp-1208275.cif,Rotate  all surrounding atoms within 3.178743582432764 of the center atom at index 29 by 5.136181962716343 radians around the axis [1. 0. 0.] in the cif file.,mp-1208275_processed.cif
input_cifs\mp-1208331.cif,Rotate  all surrounding atoms within 1.611999584371156 of the center atom at index 10 by 5.602098289582948 radians around the axis [1. 0. 0.] in the cif file.,mp-1208331_processed.cif
input_cifs\mp-1208361.cif,Rotate  all surrounding atoms within 3.9027471509600087 of the center atom at index 8 by 3.960595637796612 radians around the axis [1. 0. 0.] in the cif file.,mp-1208361_processed.cif
input_cifs\mp-1208425.cif,Rotate  all surrounding atoms within 3.46638474576812 of the center atom at index 17 by 5.890623338152771 radians around the axis [1. 0. 0.] in the cif file.,mp-1208425_processed.cif
input_cifs\mp-1208879.cif,Rotate  all surrounding atoms within 3.392837833985232 of the center atom at index 11 by 1.4106629294817947 radians around the axis [0. 1. 0.] in the cif file.,mp-1208879_processed.cif
input_cifs\mp-1209036.cif,Rotate  all surrounding atoms within 3.954908169409706 of the center atom at index 10 by 1.1906966652633044 radians around the axis [1. 0. 0.] in the cif file.,mp-1209036_processed.cif
input_cifs\mp-1209206.cif,Rotate  all surrounding atoms within 3.672875695470468 of the center atom at index 11 by 6.170744173687613 radians around the axis [1. 0. 0.] in the cif file.,mp-1209206_processed.cif
input_cifs\mp-1209348.cif,Rotate  all surrounding atoms within 2.929004780549357 of the center atom at index 0 by 6.095166411609844 radians around the axis [0. 1. 0.] in the cif file.,mp-1209348_processed.cif
input_cifs\mp-1209483.cif,Rotate  all surrounding atoms within 2.389429676208576 of the center atom at index 1 by 3.1197302061646424 radians around the axis [0. 0. 1.] in the cif file.,mp-1209483_processed.cif
input_cifs\mp-1209534.cif,Rotate  all surrounding atoms within 2.4891745734775466 of the center atom at index 45 by 2.5751090311139464 radians around the axis [1. 0. 0.] in the cif file.,mp-1209534_processed.cif
input_cifs\mp-1209695.cif,Rotate  all surrounding atoms within 1.862902270164175 of the center atom at index 48 by 1.9445548502329972 radians around the axis [0. 1. 0.] in the cif file.,mp-1209695_processed.cif
input_cifs\mp-1210015.cif,Rotate  all surrounding atoms within 2.569778911744873 of the center atom at index 10 by 4.259376583295015 radians around the axis [1. 0. 0.] in the cif file.,mp-1210015_processed.cif
input_cifs\mp-1210035.cif,Rotate  all surrounding atoms within 3.8347179601820898 of the center atom at index 6 by 2.282015544055695 radians around the axis [0. 0. 1.] in the cif file.,mp-1210035_processed.cif
input_cifs\mp-1210161.cif,Rotate  all surrounding atoms within 2.543764499772605 of the center atom at index 1 by 5.334879543034013 radians around the axis [0. 0. 1.] in the cif file.,mp-1210161_processed.cif
input_cifs\mp-1210237.cif,Rotate  all surrounding atoms within 3.5810226132764758 of the center atom at index 11 by 1.9245382628575878 radians around the axis [0. 1. 0.] in the cif file.,mp-1210237_processed.cif
input_cifs\mp-1210462.cif,Rotate  all surrounding atoms within 2.612248967755126 of the center atom at index 1 by 0.813725316818505 radians around the axis [1. 0. 0.] in the cif file.,mp-1210462_processed.cif
input_cifs\mp-1210502.cif,Rotate  all surrounding atoms within 1.8674503893540955 of the center atom at index 12 by 2.9944543373123924 radians around the axis [0. 1. 0.] in the cif file.,mp-1210502_processed.cif
input_cifs\mp-1210518.cif,Rotate  all surrounding atoms within 3.1846216858414653 of the center atom at index 4 by 1.0153484863433713 radians around the axis [0. 1. 0.] in the cif file.,mp-1210518_processed.cif
input_cifs\mp-1210584.cif,Rotate  all surrounding atoms within 3.627637396938839 of the center atom at index 6 by 3.1320422515677233 radians around the axis [0. 1. 0.] in the cif file.,mp-1210584_processed.cif
input_cifs\mp-1211181.cif,Rotate  all surrounding atoms within 2.4375008203947823 of the center atom at index 26 by 1.4584230577799464 radians around the axis [0. 1. 0.] in the cif file.,mp-1211181_processed.cif
input_cifs\mp-1211192.cif,Rotate  all surrounding atoms within 1.5182327266673141 of the center atom at index 19 by 0.6563037939084351 radians around the axis [0. 0. 1.] in the cif file.,mp-1211192_processed.cif
input_cifs\mp-1211198.cif,Rotate  all surrounding atoms within 2.676813123913253 of the center atom at index 4 by 0.4155906720264919 radians around the axis [0. 0. 1.] in the cif file.,mp-1211198_processed.cif
input_cifs\mp-1211303.cif,Rotate  all surrounding atoms within 1.6636605524020665 of the center atom at index 13 by 4.900876415694119 radians around the axis [0. 0. 1.] in the cif file.,mp-1211303_processed.cif
input_cifs\mp-1211402.cif,Rotate  all surrounding atoms within 3.745038103817809 of the center atom at index 3 by 0.7910477026221643 radians around the axis [0. 1. 0.] in the cif file.,mp-1211402_processed.cif
input_cifs\mp-1211546.cif,Rotate  all surrounding atoms within 2.4731471450003646 of the center atom at index 19 by 1.0166842849173898 radians around the axis [1. 0. 0.] in the cif file.,mp-1211546_processed.cif
input_cifs\mp-1211686.cif,Rotate  all surrounding atoms within 2.2050924198687136 of the center atom at index 23 by 1.1626859488476753 radians around the axis [1. 0. 0.] in the cif file.,mp-1211686_processed.cif
input_cifs\mp-1211861.cif,Rotate  all surrounding atoms within 3.092889648428841 of the center atom at index 19 by 3.1931165631853853 radians around the axis [0. 1. 0.] in the cif file.,mp-1211861_processed.cif
input_cifs\mp-1211971.cif,Rotate  all surrounding atoms within 2.073454015289591 of the center atom at index 39 by 3.7909538145276924 radians around the axis [1. 0. 0.] in the cif file.,mp-1211971_processed.cif
input_cifs\mp-1212118.cif,Rotate  all surrounding atoms within 3.8352859774271146 of the center atom at index 3 by 4.251082543231054 radians around the axis [1. 0. 0.] in the cif file.,mp-1212118_processed.cif
input_cifs\mp-1212387.cif,Rotate  all surrounding atoms within 1.5136828270471292 of the center atom at index 2 by 3.710153914670288 radians around the axis [0. 1. 0.] in the cif file.,mp-1212387_processed.cif
input_cifs\mp-1212504.cif,Rotate  all surrounding atoms within 1.6903068778840353 of the center atom at index 73 by 0.62426895757016 radians around the axis [0. 1. 0.] in the cif file.,mp-1212504_processed.cif
input_cifs\mp-1212600.cif,Rotate  all surrounding atoms within 2.125479787000488 of the center atom at index 0 by 0.5267530522910928 radians around the axis [0. 0. 1.] in the cif file.,mp-1212600_processed.cif
input_cifs\mp-1212621.cif,Rotate  all surrounding atoms within 3.4389058852883467 of the center atom at index 1 by 5.070388269382187 radians around the axis [0. 0. 1.] in the cif file.,mp-1212621_processed.cif
input_cifs\mp-1212645.cif,Rotate  all surrounding atoms within 3.724475603376283 of the center atom at index 28 by 4.445073666375372 radians around the axis [0. 1. 0.] in the cif file.,mp-1212645_processed.cif
input_cifs\mp-1212670.cif,Rotate  all surrounding atoms within 2.5407679900066613 of the center atom at index 2 by 4.92341267046595 radians around the axis [0. 1. 0.] in the cif file.,mp-1212670_processed.cif
input_cifs\mp-1212757.cif,Rotate  all surrounding atoms within 1.5155167717958271 of the center atom at index 3 by 2.4457750631116824 radians around the axis [0. 0. 1.] in the cif file.,mp-1212757_processed.cif
input_cifs\mp-1213080.cif,Rotate  all surrounding atoms within 2.6820341126421696 of the center atom at index 11 by 5.8889324103356575 radians around the axis [0. 0. 1.] in the cif file.,mp-1213080_processed.cif
input_cifs\mp-1213206.cif,Rotate  all surrounding atoms within 1.5454923603421076 of the center atom at index 19 by 4.813747507770966 radians around the axis [0. 0. 1.] in the cif file.,mp-1213206_processed.cif
input_cifs\mp-1213529.cif,Rotate  all surrounding atoms within 2.607383661515688 of the center atom at index 13 by 2.8934839931993768 radians around the axis [0. 0. 1.] in the cif file.,mp-1213529_processed.cif
input_cifs\mp-1213562.cif,Rotate  all surrounding atoms within 1.57449468171405 of the center atom at index 1 by 0.6398346297149403 radians around the axis [0. 0. 1.] in the cif file.,mp-1213562_processed.cif
input_cifs\mp-1213790.cif,Rotate  all surrounding atoms within 1.5756974159216075 of the center atom at index 9 by 6.079223296563217 radians around the axis [0. 1. 0.] in the cif file.,mp-1213790_processed.cif
input_cifs\mp-1214336.cif,Rotate  all surrounding atoms within 2.2589462616627736 of the center atom at index 14 by 3.3493661909413994 radians around the axis [0. 0. 1.] in the cif file.,mp-1214336_processed.cif
input_cifs\mp-1214464.cif,Rotate  all surrounding atoms within 2.997126974888306 of the center atom at index 1 by 4.50641589083086 radians around the axis [0. 0. 1.] in the cif file.,mp-1214464_processed.cif
input_cifs\mp-1214610.cif,Rotate  all surrounding atoms within 3.655746974659315 of the center atom at index 0 by 1.218371898482209 radians around the axis [0. 1. 0.] in the cif file.,mp-1214610_processed.cif
input_cifs\mp-1214788.cif,Rotate  all surrounding atoms within 2.944977666310705 of the center atom at index 48 by 2.4475803707178447 radians around the axis [0. 1. 0.] in the cif file.,mp-1214788_processed.cif
input_cifs\mp-1214890.cif,Rotate  all surrounding atoms within 1.7188041575894453 of the center atom at index 15 by 3.4105106564628014 radians around the axis [0. 0. 1.] in the cif file.,mp-1214890_processed.cif
input_cifs\mp-1214936.cif,Rotate  all surrounding atoms within 3.9582591474442457 of the center atom at index 22 by 1.1512175887774212 radians around the axis [0. 0. 1.] in the cif file.,mp-1214936_processed.cif
input_cifs\mp-1215141.cif,Rotate  all surrounding atoms within 1.6622052330778576 of the center atom at index 11 by 5.780882036444709 radians around the axis [0. 1. 0.] in the cif file.,mp-1215141_processed.cif
input_cifs\mp-1215289.cif,Rotate  all surrounding atoms within 2.2402096623617664 of the center atom at index 4 by 1.1197726545780844 radians around the axis [0. 0. 1.] in the cif file.,mp-1215289_processed.cif
input_cifs\mp-1215601.cif,Rotate  all surrounding atoms within 2.8697666548347867 of the center atom at index 2 by 0.6223030429685943 radians around the axis [0. 1. 0.] in the cif file.,mp-1215601_processed.cif
input_cifs\mp-1215607.cif,Rotate  all surrounding atoms within 2.8249499830511215 of the center atom at index 0 by 4.33740959170993 radians around the axis [0. 0. 1.] in the cif file.,mp-1215607_processed.cif
input_cifs\mp-1215624.cif,Rotate  all surrounding atoms within 1.6408899544146582 of the center atom at index 1 by 5.667103668717221 radians around the axis [1. 0. 0.] in the cif file.,mp-1215624_processed.cif
input_cifs\mp-1215653.cif,Rotate  all surrounding atoms within 3.8306743794890434 of the center atom at index 18 by 4.213156230912496 radians around the axis [0. 1. 0.] in the cif file.,mp-1215653_processed.cif
input_cifs\mp-1215929.cif,Rotate  all surrounding atoms within 2.3035554166099876 of the center atom at index 9 by 5.443770835600244 radians around the axis [1. 0. 0.] in the cif file.,mp-1215929_processed.cif
input_cifs\mp-1216177.cif,Rotate  all surrounding atoms within 3.6371391568702482 of the center atom at index 8 by 4.753987563297178 radians around the axis [0. 1. 0.] in the cif file.,mp-1216177_processed.cif
input_cifs\mp-1216179.cif,Rotate  all surrounding atoms within 2.4587822215226285 of the center atom at index 2 by 4.058240303460572 radians around the axis [0. 0. 1.] in the cif file.,mp-1216179_processed.cif
input_cifs\mp-1216787.cif,Rotate  all surrounding atoms within 3.1524688594417514 of the center atom at index 2 by 3.4369989172958286 radians around the axis [0. 0. 1.] in the cif file.,mp-1216787_processed.cif
input_cifs\mp-1216925.cif,Rotate  all surrounding atoms within 2.9525913545240052 of the center atom at index 10 by 6.0441978507217105 radians around the axis [0. 1. 0.] in the cif file.,mp-1216925_processed.cif
input_cifs\mp-1217133.cif,Rotate  all surrounding atoms within 1.86634183378145 of the center atom at index 2 by 3.378901587202261 radians around the axis [1. 0. 0.] in the cif file.,mp-1217133_processed.cif
input_cifs\mp-1217420.cif,Rotate  all surrounding atoms within 2.252344786733772 of the center atom at index 16 by 3.9533841051802643 radians around the axis [1. 0. 0.] in the cif file.,mp-1217420_processed.cif
input_cifs\mp-1217464.cif,Rotate  all surrounding atoms within 2.474097522816635 of the center atom at index 1 by 1.095070036893871 radians around the axis [1. 0. 0.] in the cif file.,mp-1217464_processed.cif
input_cifs\mp-1217479.cif,Rotate  all surrounding atoms within 2.4587947132211183 of the center atom at index 8 by 0.9812082140990752 radians around the axis [0. 1. 0.] in the cif file.,mp-1217479_processed.cif
input_cifs\mp-1217682.cif,Rotate  all surrounding atoms within 3.568290622742061 of the center atom at index 11 by 1.016134239434868 radians around the axis [0. 0. 1.] in the cif file.,mp-1217682_processed.cif
input_cifs\mp-1217834.cif,Rotate  all surrounding atoms within 2.3885945878553665 of the center atom at index 2 by 3.240245192324321 radians around the axis [0. 1. 0.] in the cif file.,mp-1217834_processed.cif
input_cifs\mp-1218011.cif,Rotate  all surrounding atoms within 1.915193385742425 of the center atom at index 10 by 5.9749929140421365 radians around the axis [1. 0. 0.] in the cif file.,mp-1218011_processed.cif
input_cifs\mp-1218423.cif,Rotate  all surrounding atoms within 3.660229274748549 of the center atom at index 16 by 1.9747635627536857 radians around the axis [0. 1. 0.] in the cif file.,mp-1218423_processed.cif
input_cifs\mp-1218682.cif,Rotate  all surrounding atoms within 2.179020464432507 of the center atom at index 13 by 1.0284665731775062 radians around the axis [0. 0. 1.] in the cif file.,mp-1218682_processed.cif
input_cifs\mp-1218922.cif,Rotate  all surrounding atoms within 2.3689071613132464 of the center atom at index 3 by 3.0616155532387017 radians around the axis [0. 1. 0.] in the cif file.,mp-1218922_processed.cif
input_cifs\mp-1219071.cif,Rotate  all surrounding atoms within 2.333182523420475 of the center atom at index 8 by 0.6372170614974836 radians around the axis [1. 0. 0.] in the cif file.,mp-1219071_processed.cif
input_cifs\mp-1219127.cif,Rotate  all surrounding atoms within 3.7995523727600937 of the center atom at index 12 by 5.621812395547197 radians around the axis [0. 1. 0.] in the cif file.,mp-1219127_processed.cif
input_cifs\mp-1219578.cif,Rotate  all surrounding atoms within 3.187096914653817 of the center atom at index 13 by 0.6569436508189774 radians around the axis [1. 0. 0.] in the cif file.,mp-1219578_processed.cif
input_cifs\mp-1219615.cif,Rotate  all surrounding atoms within 2.900478230643566 of the center atom at index 15 by 0.4847977730351346 radians around the axis [0. 1. 0.] in the cif file.,mp-1219615_processed.cif
input_cifs\mp-1219892.cif,Rotate  all surrounding atoms within 3.524591539782639 of the center atom at index 3 by 3.0679161077304964 radians around the axis [1. 0. 0.] in the cif file.,mp-1219892_processed.cif
input_cifs\mp-1219893.cif,Rotate  all surrounding atoms within 3.049687187133239 of the center atom at index 6 by 0.682974789052289 radians around the axis [0. 1. 0.] in the cif file.,mp-1219893_processed.cif
input_cifs\mp-1220065.cif,Rotate  all surrounding atoms within 2.655140055721568 of the center atom at index 12 by 3.1280664130477316 radians around the axis [0. 0. 1.] in the cif file.,mp-1220065_processed.cif
input_cifs\mp-1220070.cif,Rotate  all surrounding atoms within 1.5434883140264688 of the center atom at index 12 by 0.5875048487358815 radians around the axis [0. 1. 0.] in the cif file.,mp-1220070_processed.cif
input_cifs\mp-1220202.cif,Rotate  all surrounding atoms within 2.4635309556656804 of the center atom at index 10 by 3.4207140598719055 radians around the axis [0. 1. 0.] in the cif file.,mp-1220202_processed.cif
input_cifs\mp-1220419.cif,Rotate  all surrounding atoms within 2.580828565841385 of the center atom at index 0 by 5.121999366362802 radians around the axis [1. 0. 0.] in the cif file.,mp-1220419_processed.cif
input_cifs\mp-1220444.cif,Rotate  all surrounding atoms within 3.7513141444212623 of the center atom at index 7 by 4.834640106453797 radians around the axis [0. 0. 1.] in the cif file.,mp-1220444_processed.cif
input_cifs\mp-1220553.cif,Rotate  all surrounding atoms within 2.6669725840763197 of the center atom at index 8 by 3.894660284641483 radians around the axis [0. 1. 0.] in the cif file.,mp-1220553_processed.cif
input_cifs\mp-1220692.cif,Rotate  all surrounding atoms within 1.559464683283105 of the center atom at index 8 by 3.677448481574841 radians around the axis [0. 0. 1.] in the cif file.,mp-1220692_processed.cif
input_cifs\mp-1220760.cif,Rotate  all surrounding atoms within 3.4613003273105445 of the center atom at index 18 by 0.8569432114787731 radians around the axis [0. 0. 1.] in the cif file.,mp-1220760_processed.cif
input_cifs\mp-1221207.cif,Rotate  all surrounding atoms within 3.2681010464796048 of the center atom at index 19 by 4.758724617680937 radians around the axis [1. 0. 0.] in the cif file.,mp-1221207_processed.cif
input_cifs\mp-1221380.cif,Rotate  all surrounding atoms within 3.358264568991821 of the center atom at index 2 by 0.7804153376750667 radians around the axis [0. 0. 1.] in the cif file.,mp-1221380_processed.cif
input_cifs\mp-1221838.cif,Rotate  all surrounding atoms within 1.6269040014511784 of the center atom at index 11 by 3.067295371094758 radians around the axis [0. 0. 1.] in the cif file.,mp-1221838_processed.cif
input_cifs\mp-1221843.cif,Rotate  all surrounding atoms within 3.0861576644173603 of the center atom at index 9 by 0.7682440636087011 radians around the axis [1. 0. 0.] in the cif file.,mp-1221843_processed.cif
input_cifs\mp-1221998.cif,Rotate  all surrounding atoms within 2.206558661937468 of the center atom at index 1 by 0.4910320301188503 radians around the axis [0. 1. 0.] in the cif file.,mp-1221998_processed.cif
input_cifs\mp-1222146.cif,Rotate  all surrounding atoms within 3.870981664752663 of the center atom at index 4 by 4.12885790035369 radians around the axis [0. 1. 0.] in the cif file.,mp-1222146_processed.cif
input_cifs\mp-1222327.cif,Rotate  all surrounding atoms within 1.8798981653830278 of the center atom at index 8 by 4.59864578486415 radians around the axis [1. 0. 0.] in the cif file.,mp-1222327_processed.cif
input_cifs\mp-1222509.cif,Rotate  all surrounding atoms within 3.9605067005770853 of the center atom at index 2 by 3.464452164141138 radians around the axis [0. 1. 0.] in the cif file.,mp-1222509_processed.cif
input_cifs\mp-1222563.cif,Rotate  all surrounding atoms within 1.6321681957587775 of the center atom at index 36 by 1.370396401275829 radians around the axis [1. 0. 0.] in the cif file.,mp-1222563_processed.cif
input_cifs\mp-1222827.cif,Rotate  all surrounding atoms within 2.725311549868 of the center atom at index 7 by 4.722864811098791 radians around the axis [0. 0. 1.] in the cif file.,mp-1222827_processed.cif
input_cifs\mp-1223169.cif,Rotate  all surrounding atoms within 3.4386735155296906 of the center atom at index 20 by 3.289689057336349 radians around the axis [0. 0. 1.] in the cif file.,mp-1223169_processed.cif
input_cifs\mp-1223295.cif,Rotate  all surrounding atoms within 1.8218541952436424 of the center atom at index 16 by 2.130099597665947 radians around the axis [1. 0. 0.] in the cif file.,mp-1223295_processed.cif
input_cifs\mp-1223429.cif,Rotate  all surrounding atoms within 3.371880676789515 of the center atom at index 5 by 1.1661429267286612 radians around the axis [0. 0. 1.] in the cif file.,mp-1223429_processed.cif
input_cifs\mp-1223578.cif,Rotate  all surrounding atoms within 3.97121720590819 of the center atom at index 75 by 4.330967734487593 radians around the axis [0. 1. 0.] in the cif file.,mp-1223578_processed.cif
input_cifs\mp-1223597.cif,Rotate  all surrounding atoms within 2.9208943425531126 of the center atom at index 10 by 1.1105721552962216 radians around the axis [1. 0. 0.] in the cif file.,mp-1223597_processed.cif
input_cifs\mp-1223626.cif,Rotate  all surrounding atoms within 3.6631132813985396 of the center atom at index 10 by 2.086231571005518 radians around the axis [0. 1. 0.] in the cif file.,mp-1223626_processed.cif
