input_cif,action_prompt,output_cif
input_cifs\mp-1181584.cif,Move atom at index 10 by [ 0.35977711 -1.14750458 -2.32577545] in the cif file.,output_cifs\move_atom_action\mp-1181584_processed.cif
input_cifs\mp-1182011.cif,Move atom at index 33 by [ 1.65401169 -2.23741045  0.22655013] in the cif file.,output_cifs\move_atom_action\mp-1182011_processed.cif
input_cifs\mp-1182045.cif,Move atom at index 16 by [-2.05624601 -0.66489591 -0.90954066] in the cif file.,output_cifs\move_atom_action\mp-1182045_processed.cif
input_cifs\mp-1182066.cif,Move atom at index 10 by [1.71722442 1.52546911 1.45122749] in the cif file.,output_cifs\move_atom_action\mp-1182066_processed.cif
input_cifs\mp-1182302.cif,Move atom at index 33 by [-2.29417238  0.00472122  2.1425131 ] in the cif file.,output_cifs\move_atom_action\mp-1182302_processed.cif
input_cifs\mp-1182516.cif,Move atom at index 5 by [-0.56135747 -0.0869772   4.24486611] in the cif file.,output_cifs\move_atom_action\mp-1182516_processed.cif
input_cifs\mp-1182952.cif,Move atom at index 2 by [ 1.38795847  1.23474311 -1.99281563] in the cif file.,output_cifs\move_atom_action\mp-1182952_processed.cif
input_cifs\mp-1182993.cif,Move atom at index 39 by [ 0.54377614  1.93303724 -0.09135206] in the cif file.,output_cifs\move_atom_action\mp-1182993_processed.cif
input_cifs\mp-1185691.cif,Move atom at index 11 by [ 0.40225553 -0.03466356  0.36489672] in the cif file.,output_cifs\move_atom_action\mp-1185691_processed.cif
input_cifs\mp-1185729.cif,Move atom at index 18 by [-0.60604933 -3.47319918 -0.60213634] in the cif file.,output_cifs\move_atom_action\mp-1185729_processed.cif
input_cifs\mp-1185730.cif,Move atom at index 6 by [ 0.01965647  3.2561804  -0.01993128] in the cif file.,output_cifs\move_atom_action\mp-1185730_processed.cif
input_cifs\mp-1186069.cif,Move atom at index 1 by [-0.97961375  4.39823083  0.62914235] in the cif file.,output_cifs\move_atom_action\mp-1186069_processed.cif
input_cifs\mp-1188168.cif,Move atom at index 9 by [ 2.10443982  1.14264301 -1.46496576] in the cif file.,output_cifs\move_atom_action\mp-1188168_processed.cif
input_cifs\mp-1188839.cif,Move atom at index 5 by [-0.65552165 -1.89682387  0.82557961] in the cif file.,output_cifs\move_atom_action\mp-1188839_processed.cif
input_cifs\mp-1189137.cif,Move atom at index 1 by [ 2.01145709 -0.68897833  1.08720946] in the cif file.,output_cifs\move_atom_action\mp-1189137_processed.cif
input_cifs\mp-1189325.cif,Move atom at index 3 by [-2.04136271  0.25119004 -1.55621684] in the cif file.,output_cifs\move_atom_action\mp-1189325_processed.cif
input_cifs\mp-1189617.cif,Move atom at index 0 by [-3.59848785 -2.165798   -2.03596093] in the cif file.,output_cifs\move_atom_action\mp-1189617_processed.cif
input_cifs\mp-1190360.cif,Move atom at index 23 by [ 2.2147905   0.27574733 -2.00080226] in the cif file.,output_cifs\move_atom_action\mp-1190360_processed.cif
input_cifs\mp-1190450.cif,Move atom at index 21 by [ 1.35619292 -2.30446357 -0.33956465] in the cif file.,output_cifs\move_atom_action\mp-1190450_processed.cif
input_cifs\mp-1190471.cif,Move atom at index 17 by [ 1.01941661 -2.90877897  0.03827785] in the cif file.,output_cifs\move_atom_action\mp-1190471_processed.cif
input_cifs\mp-1190593.cif,Move atom at index 1 by [ 1.98057576 -1.61866372 -0.53483749] in the cif file.,output_cifs\move_atom_action\mp-1190593_processed.cif
input_cifs\mp-1190765.cif,Move atom at index 9 by [ 3.91732149 -3.0460524  -1.78879504] in the cif file.,output_cifs\move_atom_action\mp-1190765_processed.cif
input_cifs\mp-1190906.cif,Move atom at index 8 by [ 0.27419886  1.5683874  -0.72940379] in the cif file.,output_cifs\move_atom_action\mp-1190906_processed.cif
input_cifs\mp-1191263.cif,Move atom at index 13 by [-1.6903238   0.91929838 -0.59573899] in the cif file.,output_cifs\move_atom_action\mp-1191263_processed.cif
input_cifs\mp-1191575.cif,Move atom at index 13 by [0.32337943 1.7688822  0.11979148] in the cif file.,output_cifs\move_atom_action\mp-1191575_processed.cif
input_cifs\mp-1191633.cif,Move atom at index 21 by [ 1.81404535  2.07372312 -1.27730897] in the cif file.,output_cifs\move_atom_action\mp-1191633_processed.cif
input_cifs\mp-1191681.cif,Move atom at index 8 by [-0.65286181  2.29506382  2.51824378] in the cif file.,output_cifs\move_atom_action\mp-1191681_processed.cif
input_cifs\mp-1192077.cif,Move atom at index 17 by [ 1.88226164 -0.83197675 -0.82188813] in the cif file.,output_cifs\move_atom_action\mp-1192077_processed.cif
input_cifs\mp-1192111.cif,Move atom at index 8 by [-2.48368803  1.39552449 -0.76381779] in the cif file.,output_cifs\move_atom_action\mp-1192111_processed.cif
input_cifs\mp-1192527.cif,Move atom at index 20 by [-2.0006117   3.88950466  0.51947722] in the cif file.,output_cifs\move_atom_action\mp-1192527_processed.cif
input_cifs\mp-1192550.cif,Move atom at index 16 by [4.66837944 1.13638286 1.03881682] in the cif file.,output_cifs\move_atom_action\mp-1192550_processed.cif
input_cifs\mp-1192556.cif,Move atom at index 15 by [-0.97326754  0.48909472 -1.81463228] in the cif file.,output_cifs\move_atom_action\mp-1192556_processed.cif
input_cifs\mp-1192588.cif,Move atom at index 24 by [-4.03744417 -0.5493607   4.02661939] in the cif file.,output_cifs\move_atom_action\mp-1192588_processed.cif
input_cifs\mp-1192755.cif,Move atom at index 8 by [-1.47396647  0.26049633  1.89721723] in the cif file.,output_cifs\move_atom_action\mp-1192755_processed.cif
input_cifs\mp-1192984.cif,Move atom at index 14 by [1.02330667 0.64267979 0.95629982] in the cif file.,output_cifs\move_atom_action\mp-1192984_processed.cif
input_cifs\mp-1193276.cif,Move atom at index 8 by [-5.60906344  1.31708902  0.05871359] in the cif file.,output_cifs\move_atom_action\mp-1193276_processed.cif
input_cifs\mp-1193461.cif,Move atom at index 15 by [2.98398937 0.14502583 1.59749386] in the cif file.,output_cifs\move_atom_action\mp-1193461_processed.cif
input_cifs\mp-1193658.cif,Move atom at index 14 by [ 0.63492712  1.14751155 -0.25362263] in the cif file.,output_cifs\move_atom_action\mp-1193658_processed.cif
input_cifs\mp-1193669.cif,Move atom at index 6 by [-2.34108331 -2.56632386 -2.21927046] in the cif file.,output_cifs\move_atom_action\mp-1193669_processed.cif
input_cifs\mp-1193753.cif,Move atom at index 3 by [ 0.99642883 -0.67481338 -0.35622824] in the cif file.,output_cifs\move_atom_action\mp-1193753_processed.cif
input_cifs\mp-1194315.cif,Move atom at index 6 by [-3.41346838  0.78526903 -1.42265581] in the cif file.,output_cifs\move_atom_action\mp-1194315_processed.cif
input_cifs\mp-1194467.cif,Move atom at index 6 by [-1.87184571  0.05496663  1.02154866] in the cif file.,output_cifs\move_atom_action\mp-1194467_processed.cif
input_cifs\mp-1194648.cif,Move atom at index 22 by [ 0.27576409  0.47431756 -2.11283797] in the cif file.,output_cifs\move_atom_action\mp-1194648_processed.cif
input_cifs\mp-1194808.cif,Move atom at index 37 by [ 0.79732636 -1.90556721  0.74512963] in the cif file.,output_cifs\move_atom_action\mp-1194808_processed.cif
input_cifs\mp-1194897.cif,Move atom at index 14 by [-1.2095727   0.48321618 -1.35544426] in the cif file.,output_cifs\move_atom_action\mp-1194897_processed.cif
input_cifs\mp-1194954.cif,Move atom at index 31 by [ 0.94208286 -1.6451515   0.42792807] in the cif file.,output_cifs\move_atom_action\mp-1194954_processed.cif
input_cifs\mp-1195087.cif,Move atom at index 29 by [-0.50115337 -0.54341065  0.95920142] in the cif file.,output_cifs\move_atom_action\mp-1195087_processed.cif
input_cifs\mp-1195106.cif,Move atom at index 39 by [ 0.94665456  0.73688536 -1.68005466] in the cif file.,output_cifs\move_atom_action\mp-1195106_processed.cif
input_cifs\mp-1195319.cif,Move atom at index 20 by [-3.32093139 -0.68866366 -2.41147332] in the cif file.,output_cifs\move_atom_action\mp-1195319_processed.cif
input_cifs\mp-1195337.cif,Move atom at index 35 by [-1.78731923 -2.59504393  2.14295898] in the cif file.,output_cifs\move_atom_action\mp-1195337_processed.cif
input_cifs\mp-1195540.cif,Move atom at index 15 by [-1.1129224   0.70534061 -2.14350943] in the cif file.,output_cifs\move_atom_action\mp-1195540_processed.cif
input_cifs\mp-1195827.cif,Move atom at index 33 by [1.6781379  1.64803818 2.0950989 ] in the cif file.,output_cifs\move_atom_action\mp-1195827_processed.cif
input_cifs\mp-1195929.cif,Move atom at index 33 by [-0.20468804  3.31050433  0.27703286] in the cif file.,output_cifs\move_atom_action\mp-1195929_processed.cif
input_cifs\mp-1195965.cif,Move atom at index 24 by [-2.93729635  3.31930921  2.54261802] in the cif file.,output_cifs\move_atom_action\mp-1195965_processed.cif
input_cifs\mp-1195967.cif,Move atom at index 18 by [ 2.13237791 -1.81783423 -3.86540724] in the cif file.,output_cifs\move_atom_action\mp-1195967_processed.cif
input_cifs\mp-1196244.cif,Move atom at index 65 by [0.83275334 1.45177379 0.54467307] in the cif file.,output_cifs\move_atom_action\mp-1196244_processed.cif
input_cifs\mp-1196468.cif,Move atom at index 49 by [ 2.94149789 -2.10835219 -1.06349211] in the cif file.,output_cifs\move_atom_action\mp-1196468_processed.cif
input_cifs\mp-1196513.cif,Move atom at index 13 by [-1.20041247  1.93042305 -2.13090366] in the cif file.,output_cifs\move_atom_action\mp-1196513_processed.cif
input_cifs\mp-1196514.cif,Move atom at index 2 by [-0.27998549 -0.09525823 -0.31341674] in the cif file.,output_cifs\move_atom_action\mp-1196514_processed.cif
input_cifs\mp-1197108.cif,Move atom at index 11 by [ 0.00123098 -0.43654164 -0.68491741] in the cif file.,output_cifs\move_atom_action\mp-1197108_processed.cif
input_cifs\mp-1197227.cif,Move atom at index 13 by [ 0.68620651 -0.28016803  1.52304536] in the cif file.,output_cifs\move_atom_action\mp-1197227_processed.cif
input_cifs\mp-1197238.cif,Move atom at index 21 by [-2.27071753  0.61979513  2.32690717] in the cif file.,output_cifs\move_atom_action\mp-1197238_processed.cif
input_cifs\mp-1197636.cif,Move atom at index 1 by [ 0.435626   -0.82522198  1.91180714] in the cif file.,output_cifs\move_atom_action\mp-1197636_processed.cif
input_cifs\mp-1197877.cif,Move atom at index 2 by [ 1.45733974 -1.63664806 -4.17950619] in the cif file.,output_cifs\move_atom_action\mp-1197877_processed.cif
input_cifs\mp-1198057.cif,Move atom at index 27 by [-1.38993902 -2.60139892  0.36329336] in the cif file.,output_cifs\move_atom_action\mp-1198057_processed.cif
input_cifs\mp-1198140.cif,Move atom at index 31 by [-0.89416096 -2.36561389  1.06096526] in the cif file.,output_cifs\move_atom_action\mp-1198140_processed.cif
input_cifs\mp-1198411.cif,Move atom at index 44 by [-1.3029661  -2.29020776 -1.38184465] in the cif file.,output_cifs\move_atom_action\mp-1198411_processed.cif
input_cifs\mp-1198574.cif,Move atom at index 4 by [-3.72632609 -0.577011   -0.85355899] in the cif file.,output_cifs\move_atom_action\mp-1198574_processed.cif
input_cifs\mp-1198593.cif,Move atom at index 53 by [ 1.63844052  0.97535513 -0.34211536] in the cif file.,output_cifs\move_atom_action\mp-1198593_processed.cif
input_cifs\mp-1198603.cif,Move atom at index 26 by [ 1.60479635  0.04971513 -0.49992531] in the cif file.,output_cifs\move_atom_action\mp-1198603_processed.cif
input_cifs\mp-1198841.cif,Move atom at index 45 by [-0.20124365 -0.91800855 -0.14281248] in the cif file.,output_cifs\move_atom_action\mp-1198841_processed.cif
input_cifs\mp-1199018.cif,Move atom at index 63 by [-0.340146   -0.88185738  2.64741188] in the cif file.,output_cifs\move_atom_action\mp-1199018_processed.cif
input_cifs\mp-1199088.cif,Move atom at index 5 by [0.98745956 2.31688689 1.90317031] in the cif file.,output_cifs\move_atom_action\mp-1199088_processed.cif
input_cifs\mp-1199566.cif,Move atom at index 25 by [3.01567087 2.76997194 2.68857787] in the cif file.,output_cifs\move_atom_action\mp-1199566_processed.cif
input_cifs\mp-1199672.cif,Move atom at index 21 by [ 0.27700018  1.00660052 -1.25041442] in the cif file.,output_cifs\move_atom_action\mp-1199672_processed.cif
input_cifs\mp-1200359.cif,Move atom at index 9 by [ 0.28708282 -2.00868837  1.38476721] in the cif file.,output_cifs\move_atom_action\mp-1200359_processed.cif
input_cifs\mp-1200542.cif,Move atom at index 40 by [-0.03976046 -1.56251265  2.09202348] in the cif file.,output_cifs\move_atom_action\mp-1200542_processed.cif
input_cifs\mp-1200692.cif,Move atom at index 24 by [-2.17968022  0.40424007  1.494682  ] in the cif file.,output_cifs\move_atom_action\mp-1200692_processed.cif
input_cifs\mp-1200758.cif,Move atom at index 25 by [-3.4039386   1.58106186 -2.22290089] in the cif file.,output_cifs\move_atom_action\mp-1200758_processed.cif
input_cifs\mp-1201497.cif,Move atom at index 2 by [-1.91833284  4.58174203 -0.0551104 ] in the cif file.,output_cifs\move_atom_action\mp-1201497_processed.cif
input_cifs\mp-1201607.cif,Move atom at index 6 by [0.83953547 0.63867935 1.48640209] in the cif file.,output_cifs\move_atom_action\mp-1201607_processed.cif
input_cifs\mp-1201876.cif,Move atom at index 23 by [-3.45018126  1.86027693 -0.8803627 ] in the cif file.,output_cifs\move_atom_action\mp-1201876_processed.cif
input_cifs\mp-1201895.cif,Move atom at index 0 by [-2.147948    2.23296295  1.91176014] in the cif file.,output_cifs\move_atom_action\mp-1201895_processed.cif
input_cifs\mp-1202389.cif,Move atom at index 7 by [-0.65758208  2.23956307  0.07905909] in the cif file.,output_cifs\move_atom_action\mp-1202389_processed.cif
input_cifs\mp-1202709.cif,Move atom at index 9 by [-0.14202644 -1.11883404  3.40862329] in the cif file.,output_cifs\move_atom_action\mp-1202709_processed.cif
input_cifs\mp-1202898.cif,Move atom at index 23 by [-0.95194931  0.05595556 -4.009381  ] in the cif file.,output_cifs\move_atom_action\mp-1202898_processed.cif
input_cifs\mp-1202901.cif,Move atom at index 43 by [ 2.62052317  1.0198548  -3.67055952] in the cif file.,output_cifs\move_atom_action\mp-1202901_processed.cif
input_cifs\mp-1203035.cif,Move atom at index 6 by [-2.92900026 -1.26441584  2.69095094] in the cif file.,output_cifs\move_atom_action\mp-1203035_processed.cif
input_cifs\mp-1203146.cif,Move atom at index 20 by [ 4.03270502 -3.22970593  0.47662555] in the cif file.,output_cifs\move_atom_action\mp-1203146_processed.cif
input_cifs\mp-1203196.cif,Move atom at index 3 by [1.67377093 1.90136812 0.82556274] in the cif file.,output_cifs\move_atom_action\mp-1203196_processed.cif
input_cifs\mp-1203220.cif,Move atom at index 35 by [ 0.1364875  -1.51990085 -0.54007648] in the cif file.,output_cifs\move_atom_action\mp-1203220_processed.cif
input_cifs\mp-1203746.cif,Move atom at index 49 by [ 3.94356045 -0.02969158 -4.58196701] in the cif file.,output_cifs\move_atom_action\mp-1203746_processed.cif
input_cifs\mp-1203808.cif,Move atom at index 0 by [ 0.5250555   2.59216113 -2.14662476] in the cif file.,output_cifs\move_atom_action\mp-1203808_processed.cif
input_cifs\mp-1203996.cif,Move atom at index 46 by [-2.67526187 -5.49720864 -1.53463581] in the cif file.,output_cifs\move_atom_action\mp-1203996_processed.cif
input_cifs\mp-1204064.cif,Move atom at index 47 by [-5.12156456 -0.65145764  0.92524587] in the cif file.,output_cifs\move_atom_action\mp-1204064_processed.cif
input_cifs\mp-1204087.cif,Move atom at index 11 by [-0.45305254 -3.75183182 -2.24616404] in the cif file.,output_cifs\move_atom_action\mp-1204087_processed.cif
input_cifs\mp-1204178.cif,Move atom at index 2 by [0.58882262 2.83700238 1.07464148] in the cif file.,output_cifs\move_atom_action\mp-1204178_processed.cif
input_cifs\mp-1204195.cif,Move atom at index 52 by [ 2.65946971 -1.20407366  0.21264858] in the cif file.,output_cifs\move_atom_action\mp-1204195_processed.cif
input_cifs\mp-1204482.cif,Move atom at index 12 by [ 0.89773131  0.92948583 -0.22762092] in the cif file.,output_cifs\move_atom_action\mp-1204482_processed.cif
input_cifs\mp-1204573.cif,Move atom at index 57 by [ 0.26730169 -0.82465752 -0.52796893] in the cif file.,output_cifs\move_atom_action\mp-1204573_processed.cif
input_cifs\mp-1204620.cif,Move atom at index 57 by [-0.19692603  0.18770196 -0.74168913] in the cif file.,output_cifs\move_atom_action\mp-1204620_processed.cif
input_cifs\mp-1204800.cif,Move atom at index 9 by [ 2.96410829 -0.18889773 -0.53346245] in the cif file.,output_cifs\move_atom_action\mp-1204800_processed.cif
input_cifs\mp-1205388.cif,Move atom at index 10 by [ 1.10685114 -1.01952736 -1.51451209] in the cif file.,output_cifs\move_atom_action\mp-1205388_processed.cif
input_cifs\mp-1205391.cif,Move atom at index 15 by [3.43452843 0.00463892 3.18328843] in the cif file.,output_cifs\move_atom_action\mp-1205391_processed.cif
input_cifs\mp-1205393.cif,Move atom at index 8 by [2.44944194 2.8481627  5.83527645] in the cif file.,output_cifs\move_atom_action\mp-1205393_processed.cif
input_cifs\mp-1205503.cif,Move atom at index 0 by [-3.80814395  0.40875999  3.87003364] in the cif file.,output_cifs\move_atom_action\mp-1205503_processed.cif
input_cifs\mp-1205523.cif,Move atom at index 5 by [-0.34428141 -0.74944276 -2.00670103] in the cif file.,output_cifs\move_atom_action\mp-1205523_processed.cif
input_cifs\mp-1205660.cif,Move atom at index 7 by [-0.36979943 -1.91123909  2.83234056] in the cif file.,output_cifs\move_atom_action\mp-1205660_processed.cif
input_cifs\mp-1205745.cif,Move atom at index 4 by [ 0.0168895   0.63838979 -0.90106614] in the cif file.,output_cifs\move_atom_action\mp-1205745_processed.cif
input_cifs\mp-1205771.cif,Move atom at index 8 by [ 2.35853186  1.23138315 -0.29167264] in the cif file.,output_cifs\move_atom_action\mp-1205771_processed.cif
input_cifs\mp-1206201.cif,Move atom at index 2 by [-0.78074102 -1.31116031  0.99013226] in the cif file.,output_cifs\move_atom_action\mp-1206201_processed.cif
input_cifs\mp-1206250.cif,Move atom at index 9 by [ 1.88692696  0.95807923 -3.01461253] in the cif file.,output_cifs\move_atom_action\mp-1206250_processed.cif
input_cifs\mp-1206569.cif,Move atom at index 5 by [ 0.35051674 -1.49463682  0.88704926] in the cif file.,output_cifs\move_atom_action\mp-1206569_processed.cif
input_cifs\mp-1206737.cif,Move atom at index 7 by [0.71209903 0.11988787 1.75628982] in the cif file.,output_cifs\move_atom_action\mp-1206737_processed.cif
input_cifs\mp-1207144.cif,Move atom at index 8 by [-0.44273879  2.82782209  4.49286947] in the cif file.,output_cifs\move_atom_action\mp-1207144_processed.cif
input_cifs\mp-1207398.cif,Move atom at index 5 by [-0.67315214  0.63121003 -1.38251073] in the cif file.,output_cifs\move_atom_action\mp-1207398_processed.cif
input_cifs\mp-1207522.cif,Move atom at index 12 by [ 1.0367398   0.85531406 -0.73725288] in the cif file.,output_cifs\move_atom_action\mp-1207522_processed.cif
input_cifs\mp-1207549.cif,Move atom at index 1 by [0.33582567 1.79207587 0.54480396] in the cif file.,output_cifs\move_atom_action\mp-1207549_processed.cif
input_cifs\mp-1207596.cif,Move atom at index 10 by [ 2.8337672   0.09177608 -0.82765795] in the cif file.,output_cifs\move_atom_action\mp-1207596_processed.cif
input_cifs\mp-1207733.cif,Move atom at index 6 by [-0.32551274  1.44000734  0.36153125] in the cif file.,output_cifs\move_atom_action\mp-1207733_processed.cif
input_cifs\mp-1207797.cif,Move atom at index 3 by [ 1.50114473 -3.24278461 -1.05234372] in the cif file.,output_cifs\move_atom_action\mp-1207797_processed.cif
input_cifs\mp-1207993.cif,Move atom at index 2 by [-0.46963679 -2.59381525 -2.21916015] in the cif file.,output_cifs\move_atom_action\mp-1207993_processed.cif
input_cifs\mp-1208058.cif,Move atom at index 8 by [-0.58276768  2.16596983  1.00066769] in the cif file.,output_cifs\move_atom_action\mp-1208058_processed.cif
input_cifs\mp-1208219.cif,Move atom at index 6 by [0.77211837 1.37395474 0.05578144] in the cif file.,output_cifs\move_atom_action\mp-1208219_processed.cif
input_cifs\mp-1208275.cif,Move atom at index 27 by [-1.67096131 -1.42883502 -0.51780566] in the cif file.,output_cifs\move_atom_action\mp-1208275_processed.cif
input_cifs\mp-1208331.cif,Move atom at index 1 by [3.0782192  3.40840375 0.75722119] in the cif file.,output_cifs\move_atom_action\mp-1208331_processed.cif
input_cifs\mp-1208361.cif,Move atom at index 17 by [-0.65060053  0.12907629 -1.06400509] in the cif file.,output_cifs\move_atom_action\mp-1208361_processed.cif
input_cifs\mp-1208425.cif,Move atom at index 2 by [-1.52364748 -2.49022727  1.85567939] in the cif file.,output_cifs\move_atom_action\mp-1208425_processed.cif
input_cifs\mp-1208879.cif,Move atom at index 3 by [-0.12810075  1.23086036  0.94471702] in the cif file.,output_cifs\move_atom_action\mp-1208879_processed.cif
input_cifs\mp-1209036.cif,Move atom at index 3 by [-1.75513909 -1.27162538  2.1328275 ] in the cif file.,output_cifs\move_atom_action\mp-1209036_processed.cif
input_cifs\mp-1209206.cif,Move atom at index 24 by [-0.04637013  2.19103706  1.89893687] in the cif file.,output_cifs\move_atom_action\mp-1209206_processed.cif
input_cifs\mp-1209348.cif,Move atom at index 11 by [2.42152811 2.07801911 0.21620069] in the cif file.,output_cifs\move_atom_action\mp-1209348_processed.cif
input_cifs\mp-1209483.cif,Move atom at index 6 by [-0.22719508  2.82698071 -0.88628375] in the cif file.,output_cifs\move_atom_action\mp-1209483_processed.cif
input_cifs\mp-1209534.cif,Move atom at index 40 by [ 0.69233276  0.64758828 -1.77070823] in the cif file.,output_cifs\move_atom_action\mp-1209534_processed.cif
input_cifs\mp-1209695.cif,Move atom at index 52 by [-0.91587822 -1.06129425  0.52928662] in the cif file.,output_cifs\move_atom_action\mp-1209695_processed.cif
input_cifs\mp-1210015.cif,Move atom at index 1 by [-0.39212634  0.38691552 -0.20328508] in the cif file.,output_cifs\move_atom_action\mp-1210015_processed.cif
input_cifs\mp-1210035.cif,Move atom at index 7 by [-0.85175128 -2.02375412  4.07795109] in the cif file.,output_cifs\move_atom_action\mp-1210035_processed.cif
input_cifs\mp-1210161.cif,Move atom at index 20 by [ 0.92369287  2.16679914 -0.01637139] in the cif file.,output_cifs\move_atom_action\mp-1210161_processed.cif
input_cifs\mp-1210237.cif,Move atom at index 9 by [0.8596565  1.13494656 0.42762709] in the cif file.,output_cifs\move_atom_action\mp-1210237_processed.cif
input_cifs\mp-1210462.cif,Move atom at index 5 by [-1.17886854  1.20026299  1.67056645] in the cif file.,output_cifs\move_atom_action\mp-1210462_processed.cif
input_cifs\mp-1210502.cif,Move atom at index 21 by [0.78467699 3.0205139  0.39936623] in the cif file.,output_cifs\move_atom_action\mp-1210502_processed.cif
input_cifs\mp-1210518.cif,Move atom at index 0 by [-2.42707516  3.81838743 -0.684731  ] in the cif file.,output_cifs\move_atom_action\mp-1210518_processed.cif
input_cifs\mp-1210584.cif,Move atom at index 12 by [-2.00348027 -3.6235294   1.27330096] in the cif file.,output_cifs\move_atom_action\mp-1210584_processed.cif
input_cifs\mp-1211181.cif,Move atom at index 2 by [ 1.94755262 -1.04930785  2.98754937] in the cif file.,output_cifs\move_atom_action\mp-1211181_processed.cif
input_cifs\mp-1211192.cif,Move atom at index 14 by [-0.1639796   0.70475816  2.10500156] in the cif file.,output_cifs\move_atom_action\mp-1211192_processed.cif
input_cifs\mp-1211198.cif,Move atom at index 12 by [ 0.69471502 -4.07284729  0.28907379] in the cif file.,output_cifs\move_atom_action\mp-1211198_processed.cif
input_cifs\mp-1211303.cif,Move atom at index 13 by [-0.84975138 -1.42322975  1.70757096] in the cif file.,output_cifs\move_atom_action\mp-1211303_processed.cif
input_cifs\mp-1211402.cif,Move atom at index 18 by [-1.49367056  0.61126932 -0.15240046] in the cif file.,output_cifs\move_atom_action\mp-1211402_processed.cif
input_cifs\mp-1211546.cif,Move atom at index 34 by [-2.50757825  0.72332572  0.0675312 ] in the cif file.,output_cifs\move_atom_action\mp-1211546_processed.cif
input_cifs\mp-1211686.cif,Move atom at index 12 by [-0.89205339 -1.23588147 -0.15950293] in the cif file.,output_cifs\move_atom_action\mp-1211686_processed.cif
input_cifs\mp-1211861.cif,Move atom at index 22 by [-1.28902831 -0.54614424 -3.903417  ] in the cif file.,output_cifs\move_atom_action\mp-1211861_processed.cif
input_cifs\mp-1211971.cif,Move atom at index 39 by [-2.75661548 -3.63806484 -1.88635014] in the cif file.,output_cifs\move_atom_action\mp-1211971_processed.cif
input_cifs\mp-1212118.cif,Move atom at index 1 by [ 0.46620242  0.3607235  -0.42795696] in the cif file.,output_cifs\move_atom_action\mp-1212118_processed.cif
input_cifs\mp-1212387.cif,Move atom at index 7 by [-0.04348406  0.70318988  1.57621946] in the cif file.,output_cifs\move_atom_action\mp-1212387_processed.cif
input_cifs\mp-1212504.cif,Move atom at index 18 by [-4.26683392 -2.82628422 -0.33176096] in the cif file.,output_cifs\move_atom_action\mp-1212504_processed.cif
input_cifs\mp-1212600.cif,Move atom at index 19 by [ 0.24049188 -0.0382139  -3.06349139] in the cif file.,output_cifs\move_atom_action\mp-1212600_processed.cif
input_cifs\mp-1212621.cif,Move atom at index 32 by [-2.51108151  0.3954747  -1.96255945] in the cif file.,output_cifs\move_atom_action\mp-1212621_processed.cif
input_cifs\mp-1212645.cif,Move atom at index 0 by [-0.73442821 -2.25908827  0.45375947] in the cif file.,output_cifs\move_atom_action\mp-1212645_processed.cif
input_cifs\mp-1212670.cif,Move atom at index 7 by [ 1.10904023 -3.64666447 -1.0893529 ] in the cif file.,output_cifs\move_atom_action\mp-1212670_processed.cif
input_cifs\mp-1212757.cif,Move atom at index 9 by [ 0.34029198  0.9771247  -0.08831824] in the cif file.,output_cifs\move_atom_action\mp-1212757_processed.cif
input_cifs\mp-1213080.cif,Move atom at index 14 by [ 0.39790747  0.39674099 -0.59493742] in the cif file.,output_cifs\move_atom_action\mp-1213080_processed.cif
input_cifs\mp-1213206.cif,Move atom at index 5 by [ 2.4887677   2.36528937 -2.14542152] in the cif file.,output_cifs\move_atom_action\mp-1213206_processed.cif
input_cifs\mp-1213529.cif,Move atom at index 23 by [-1.04580079  0.35720832 -0.83990232] in the cif file.,output_cifs\move_atom_action\mp-1213529_processed.cif
input_cifs\mp-1213562.cif,Move atom at index 27 by [ 2.8472874   2.88983951 -1.73699557] in the cif file.,output_cifs\move_atom_action\mp-1213562_processed.cif
input_cifs\mp-1213790.cif,Move atom at index 13 by [-0.09898879  2.83986859  1.17707338] in the cif file.,output_cifs\move_atom_action\mp-1213790_processed.cif
input_cifs\mp-1214336.cif,Move atom at index 9 by [-1.58062795 -3.7696286  -2.70576719] in the cif file.,output_cifs\move_atom_action\mp-1214336_processed.cif
input_cifs\mp-1214464.cif,Move atom at index 27 by [-1.85166087 -1.70145016 -3.88307389] in the cif file.,output_cifs\move_atom_action\mp-1214464_processed.cif
input_cifs\mp-1214610.cif,Move atom at index 12 by [-3.80792094 -0.32084796  0.58031453] in the cif file.,output_cifs\move_atom_action\mp-1214610_processed.cif
input_cifs\mp-1214788.cif,Move atom at index 22 by [-2.74429624 -2.02193371  2.00239799] in the cif file.,output_cifs\move_atom_action\mp-1214788_processed.cif
input_cifs\mp-1214890.cif,Move atom at index 26 by [-1.53874871 -0.85711366  0.29379313] in the cif file.,output_cifs\move_atom_action\mp-1214890_processed.cif
input_cifs\mp-1214936.cif,Move atom at index 66 by [0.8671553  1.60918875 0.65644906] in the cif file.,output_cifs\move_atom_action\mp-1214936_processed.cif
input_cifs\mp-1215141.cif,Move atom at index 11 by [-0.06913233 -0.93437588  2.04875505] in the cif file.,output_cifs\move_atom_action\mp-1215141_processed.cif
input_cifs\mp-1215289.cif,Move atom at index 12 by [ 1.76660198 -0.14342396  0.50033967] in the cif file.,output_cifs\move_atom_action\mp-1215289_processed.cif
input_cifs\mp-1215601.cif,Move atom at index 4 by [ 0.6359367   1.55534864 -5.05059404] in the cif file.,output_cifs\move_atom_action\mp-1215601_processed.cif
