input_cif,action_prompt,output_cif
mp-1200542.cif,"Insert a H atom in the line between atoms at indices 54 and 55, and the inserted atom must be 5.30 angstrom from atom at 54 in the cif file.",mp-1200542_processed.cif
mp-1200692.cif,"Insert a H atom in the line between atoms at indices 32 and 33, and the inserted atom must be 4.53 angstrom from atom at 32 in the cif file.",mp-1200692_processed.cif
mp-1200758.cif,"Insert a H atom in the line between atoms at indices 98 and 99, and the inserted atom must be 4.56 angstrom from atom at 98 in the cif file.",mp-1200758_processed.cif
mp-1201497.cif,"Insert a H atom in the line between atoms at indices 36 and 37, and the inserted atom must be 3.29 angstrom from atom at 36 in the cif file.",mp-1201497_processed.cif
mp-1201607.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 3.01 angstrom from atom at 38 in the cif file.",mp-1201607_processed.cif
mp-1201876.cif,"Insert a H atom in the line between atoms at indices 54 and 55, and the inserted atom must be 7.33 angstrom from atom at 54 in the cif file.",mp-1201876_processed.cif
mp-1201895.cif,"Insert a H atom in the line between atoms at indices 30 and 31, and the inserted atom must be 2.47 angstrom from atom at 30 in the cif file.",mp-1201895_processed.cif
mp-1202389.cif,"Insert a H atom in the line between atoms at indices 90 and 91, and the inserted atom must be 4.80 angstrom from atom at 90 in the cif file.",mp-1202389_processed.cif
mp-1202709.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 3.11 angstrom from atom at 38 in the cif file.",mp-1202709_processed.cif
mp-1202898.cif,"Insert a H atom in the line between atoms at indices 42 and 43, and the inserted atom must be 4.62 angstrom from atom at 42 in the cif file.",mp-1202898_processed.cif
mp-1202901.cif,"Insert a H atom in the line between atoms at indices 50 and 51, and the inserted atom must be 1.19 angstrom from atom at 50 in the cif file.",mp-1202901_processed.cif
mp-1203035.cif,"Insert a H atom in the line between atoms at indices 36 and 37, and the inserted atom must be 2.08 angstrom from atom at 36 in the cif file.",mp-1203035_processed.cif
mp-1203146.cif,"Insert a H atom in the line between atoms at indices 98 and 99, and the inserted atom must be 7.03 angstrom from atom at 98 in the cif file.",mp-1203146_processed.cif
mp-1203196.cif,"Insert a H atom in the line between atoms at indices 44 and 45, and the inserted atom must be 1.90 angstrom from atom at 44 in the cif file.",mp-1203196_processed.cif
mp-1203220.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 2.65 angstrom from atom at 38 in the cif file.",mp-1203220_processed.cif
mp-1203746.cif,"Insert a H atom in the line between atoms at indices 54 and 55, and the inserted atom must be 3.97 angstrom from atom at 54 in the cif file.",mp-1203746_processed.cif
mp-1203808.cif,"Insert a H atom in the line between atoms at indices 95 and 96, and the inserted atom must be 1.59 angstrom from atom at 95 in the cif file.",mp-1203808_processed.cif
mp-1203996.cif,"Insert a H atom in the line between atoms at indices 68 and 69, and the inserted atom must be 3.65 angstrom from atom at 68 in the cif file.",mp-1203996_processed.cif
mp-1204064.cif,"Insert a H atom in the line between atoms at indices 54 and 55, and the inserted atom must be 1.20 angstrom from atom at 54 in the cif file.",mp-1204064_processed.cif
mp-1204087.cif,"Insert a H atom in the line between atoms at indices 62 and 63, and the inserted atom must be 2.20 angstrom from atom at 62 in the cif file.",mp-1204087_processed.cif
mp-1204178.cif,"Insert a H atom in the line between atoms at indices 54 and 55, and the inserted atom must be 3.59 angstrom from atom at 54 in the cif file.",mp-1204178_processed.cif
mp-1204195.cif,"Insert a H atom in the line between atoms at indices 53 and 54, and the inserted atom must be 4.37 angstrom from atom at 53 in the cif file.",mp-1204195_processed.cif
mp-1204482.cif,"Insert a H atom in the line between atoms at indices 32 and 33, and the inserted atom must be 3.58 angstrom from atom at 32 in the cif file.",mp-1204482_processed.cif
mp-1204573.cif,"Insert a H atom in the line between atoms at indices 78 and 79, and the inserted atom must be 2.00 angstrom from atom at 78 in the cif file.",mp-1204573_processed.cif
mp-1204620.cif,"Insert a H atom in the line between atoms at indices 90 and 91, and the inserted atom must be 1.25 angstrom from atom at 90 in the cif file.",mp-1204620_processed.cif
mp-1204800.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 3.51 angstrom from atom at 38 in the cif file.",mp-1204800_processed.cif
mp-1205388.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 3.08 angstrom from atom at 16 in the cif file.",mp-1205388_processed.cif
mp-1205391.cif,"Insert a H atom in the line between atoms at indices 22 and 23, and the inserted atom must be 2.90 angstrom from atom at 22 in the cif file.",mp-1205391_processed.cif
mp-1205393.cif,"Insert a H atom in the line between atoms at indices 14 and 15, and the inserted atom must be 2.22 angstrom from atom at 14 in the cif file.",mp-1205393_processed.cif
mp-1205503.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 6.89 angstrom from atom at 8 in the cif file.",mp-1205503_processed.cif
mp-1205523.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 3.15 angstrom from atom at 8 in the cif file.",mp-1205523_processed.cif
mp-1205660.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 2.02 angstrom from atom at 8 in the cif file.",mp-1205660_processed.cif
mp-1205745.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 2.69 angstrom from atom at 8 in the cif file.",mp-1205745_processed.cif
mp-1205771.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 1.46 angstrom from atom at 8 in the cif file.",mp-1205771_processed.cif
mp-1206201.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 3.99 angstrom from atom at 8 in the cif file.",mp-1206201_processed.cif
mp-1206250.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 2.80 angstrom from atom at 8 in the cif file.",mp-1206250_processed.cif
mp-1206569.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 2.54 angstrom from atom at 8 in the cif file.",mp-1206569_processed.cif
mp-1206737.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 1.99 angstrom from atom at 8 in the cif file.",mp-1206737_processed.cif
mp-1207144.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 2.74 angstrom from atom at 8 in the cif file.",mp-1207144_processed.cif
mp-1207398.cif,"Insert a H atom in the line between atoms at indices 27 and 28, and the inserted atom must be 4.27 angstrom from atom at 27 in the cif file.",mp-1207398_processed.cif
mp-1207522.cif,"Insert a H atom in the line between atoms at indices 14 and 15, and the inserted atom must be 1.37 angstrom from atom at 14 in the cif file.",mp-1207522_processed.cif
mp-1207549.cif,"Insert a H atom in the line between atoms at indices 30 and 31, and the inserted atom must be 4.21 angstrom from atom at 30 in the cif file.",mp-1207549_processed.cif
mp-1207596.cif,"Insert a H atom in the line between atoms at indices 12 and 13, and the inserted atom must be 3.94 angstrom from atom at 12 in the cif file.",mp-1207596_processed.cif
mp-1207733.cif,"Insert a H atom in the line between atoms at indices 30 and 31, and the inserted atom must be 1.51 angstrom from atom at 30 in the cif file.",mp-1207733_processed.cif
mp-1207797.cif,"Insert a H atom in the line between atoms at indices 12 and 13, and the inserted atom must be 2.90 angstrom from atom at 12 in the cif file.",mp-1207797_processed.cif
mp-1207993.cif,"Insert a H atom in the line between atoms at indices 14 and 15, and the inserted atom must be 3.30 angstrom from atom at 14 in the cif file.",mp-1207993_processed.cif
mp-1208058.cif,"Insert a H atom in the line between atoms at indices 26 and 27, and the inserted atom must be 4.52 angstrom from atom at 26 in the cif file.",mp-1208058_processed.cif
mp-1208219.cif,"Insert a H atom in the line between atoms at indices 34 and 35, and the inserted atom must be 4.55 angstrom from atom at 34 in the cif file.",mp-1208219_processed.cif
mp-1208275.cif,"Insert a H atom in the line between atoms at indices 62 and 63, and the inserted atom must be 3.59 angstrom from atom at 62 in the cif file.",mp-1208275_processed.cif
mp-1208331.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.79 angstrom from atom at 10 in the cif file.",mp-1208331_processed.cif
mp-1208361.cif,"Insert a H atom in the line between atoms at indices 24 and 25, and the inserted atom must be 2.04 angstrom from atom at 24 in the cif file.",mp-1208361_processed.cif
mp-1208425.cif,"Insert a H atom in the line between atoms at indices 22 and 23, and the inserted atom must be 3.89 angstrom from atom at 22 in the cif file.",mp-1208425_processed.cif
mp-1208879.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.70 angstrom from atom at 10 in the cif file.",mp-1208879_processed.cif
mp-1209036.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 1.37 angstrom from atom at 18 in the cif file.",mp-1209036_processed.cif
mp-1209206.cif,"Insert a H atom in the line between atoms at indices 34 and 35, and the inserted atom must be 3.72 angstrom from atom at 34 in the cif file.",mp-1209206_processed.cif
mp-1209348.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 2.30 angstrom from atom at 18 in the cif file.",mp-1209348_processed.cif
mp-1209483.cif,"Insert a H atom in the line between atoms at indices 11 and 12, and the inserted atom must be 4.97 angstrom from atom at 11 in the cif file.",mp-1209483_processed.cif
mp-1209534.cif,"Insert a H atom in the line between atoms at indices 82 and 83, and the inserted atom must be 5.06 angstrom from atom at 82 in the cif file.",mp-1209534_processed.cif
mp-1209695.cif,"Insert a H atom in the line between atoms at indices 66 and 67, and the inserted atom must be 2.54 angstrom from atom at 66 in the cif file.",mp-1209695_processed.cif
mp-1210015.cif,"Insert a H atom in the line between atoms at indices 12 and 13, and the inserted atom must be 1.84 angstrom from atom at 12 in the cif file.",mp-1210015_processed.cif
mp-1210035.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 2.62 angstrom from atom at 18 in the cif file.",mp-1210035_processed.cif
mp-1210161.cif,"Insert a H atom in the line between atoms at indices 22 and 23, and the inserted atom must be 3.68 angstrom from atom at 22 in the cif file.",mp-1210161_processed.cif
mp-1210237.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 2.38 angstrom from atom at 10 in the cif file.",mp-1210237_processed.cif
mp-1210462.cif,"Insert a H atom in the line between atoms at indices 22 and 23, and the inserted atom must be 2.08 angstrom from atom at 22 in the cif file.",mp-1210462_processed.cif
mp-1210502.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 3.93 angstrom from atom at 38 in the cif file.",mp-1210502_processed.cif
mp-1210518.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 3.65 angstrom from atom at 38 in the cif file.",mp-1210518_processed.cif
mp-1210584.cif,"Insert a H atom in the line between atoms at indices 14 and 15, and the inserted atom must be 2.27 angstrom from atom at 14 in the cif file.",mp-1210584_processed.cif
mp-1211181.cif,"Insert a H atom in the line between atoms at indices 32 and 33, and the inserted atom must be 5.10 angstrom from atom at 32 in the cif file.",mp-1211181_processed.cif
mp-1211192.cif,"Insert a H atom in the line between atoms at indices 28 and 29, and the inserted atom must be 1.32 angstrom from atom at 28 in the cif file.",mp-1211192_processed.cif
mp-1211198.cif,"Insert a H atom in the line between atoms at indices 14 and 15, and the inserted atom must be 1.84 angstrom from atom at 14 in the cif file.",mp-1211198_processed.cif
mp-1211303.cif,"Insert a H atom in the line between atoms at indices 15 and 16, and the inserted atom must be 3.14 angstrom from atom at 15 in the cif file.",mp-1211303_processed.cif
mp-1211402.cif,"Insert a H atom in the line between atoms at indices 26 and 27, and the inserted atom must be 3.47 angstrom from atom at 26 in the cif file.",mp-1211402_processed.cif
mp-1211546.cif,"Insert a H atom in the line between atoms at indices 34 and 35, and the inserted atom must be 3.54 angstrom from atom at 34 in the cif file.",mp-1211546_processed.cif
mp-1211686.cif,"Insert a H atom in the line between atoms at indices 46 and 47, and the inserted atom must be 7.00 angstrom from atom at 46 in the cif file.",mp-1211686_processed.cif
mp-1211861.cif,"Insert a H atom in the line between atoms at indices 22 and 23, and the inserted atom must be 3.53 angstrom from atom at 22 in the cif file.",mp-1211861_processed.cif
mp-1211971.cif,"Insert a H atom in the line between atoms at indices 54 and 55, and the inserted atom must be 4.12 angstrom from atom at 54 in the cif file.",mp-1211971_processed.cif
mp-1212118.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.71 angstrom from atom at 10 in the cif file.",mp-1212118_processed.cif
mp-1212387.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 2.67 angstrom from atom at 16 in the cif file.",mp-1212387_processed.cif
mp-1212504.cif,"Insert a H atom in the line between atoms at indices 78 and 79, and the inserted atom must be 3.11 angstrom from atom at 78 in the cif file.",mp-1212504_processed.cif
mp-1212600.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 3.06 angstrom from atom at 18 in the cif file.",mp-1212600_processed.cif
mp-1212621.cif,"Insert a H atom in the line between atoms at indices 46 and 47, and the inserted atom must be 4.00 angstrom from atom at 46 in the cif file.",mp-1212621_processed.cif
mp-1212645.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 2.78 angstrom from atom at 38 in the cif file.",mp-1212645_processed.cif
mp-1212670.cif,"Insert a H atom in the line between atoms at indices 12 and 13, and the inserted atom must be 1.68 angstrom from atom at 12 in the cif file.",mp-1212670_processed.cif
mp-1212757.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 3.57 angstrom from atom at 18 in the cif file.",mp-1212757_processed.cif
mp-1213080.cif,"Insert a H atom in the line between atoms at indices 14 and 15, and the inserted atom must be 3.96 angstrom from atom at 14 in the cif file.",mp-1213080_processed.cif
mp-1213206.cif,"Insert a H atom in the line between atoms at indices 30 and 31, and the inserted atom must be 4.11 angstrom from atom at 30 in the cif file.",mp-1213206_processed.cif
mp-1213529.cif,"Insert a H atom in the line between atoms at indices 26 and 27, and the inserted atom must be 5.46 angstrom from atom at 26 in the cif file.",mp-1213529_processed.cif
mp-1213562.cif,"Insert a H atom in the line between atoms at indices 34 and 35, and the inserted atom must be 3.02 angstrom from atom at 34 in the cif file.",mp-1213562_processed.cif
mp-1213790.cif,"Insert a H atom in the line between atoms at indices 26 and 27, and the inserted atom must be 2.38 angstrom from atom at 26 in the cif file.",mp-1213790_processed.cif
mp-1214336.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 1.76 angstrom from atom at 16 in the cif file.",mp-1214336_processed.cif
mp-1214464.cif,"Insert a H atom in the line between atoms at indices 30 and 31, and the inserted atom must be 1.71 angstrom from atom at 30 in the cif file.",mp-1214464_processed.cif
mp-1214610.cif,"Insert a H atom in the line between atoms at indices 11 and 12, and the inserted atom must be 3.97 angstrom from atom at 11 in the cif file.",mp-1214610_processed.cif
mp-1214788.cif,"Insert a H atom in the line between atoms at indices 68 and 69, and the inserted atom must be 14.59 angstrom from atom at 68 in the cif file.",mp-1214788_processed.cif
mp-1214890.cif,"Insert a H atom in the line between atoms at indices 26 and 27, and the inserted atom must be 3.99 angstrom from atom at 26 in the cif file.",mp-1214890_processed.cif
mp-1214936.cif,"Insert a H atom in the line between atoms at indices 74 and 75, and the inserted atom must be 3.00 angstrom from atom at 74 in the cif file.",mp-1214936_processed.cif
mp-1215141.cif,"Insert a H atom in the line between atoms at indices 36 and 37, and the inserted atom must be 4.38 angstrom from atom at 36 in the cif file.",mp-1215141_processed.cif
mp-1215289.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 2.92 angstrom from atom at 16 in the cif file.",mp-1215289_processed.cif
mp-1215601.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.89 angstrom from atom at 10 in the cif file.",mp-1215601_processed.cif
mp-1215607.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.32 angstrom from atom at 10 in the cif file.",mp-1215607_processed.cif
mp-1215624.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 5.34 angstrom from atom at 8 in the cif file.",mp-1215624_processed.cif
mp-1215653.cif,"Insert a H atom in the line between atoms at indices 23 and 24, and the inserted atom must be 1.88 angstrom from atom at 23 in the cif file.",mp-1215653_processed.cif
mp-1215929.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.22 angstrom from atom at 10 in the cif file.",mp-1215929_processed.cif
mp-1216177.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 1.86 angstrom from atom at 18 in the cif file.",mp-1216177_processed.cif
mp-1216179.cif,"Insert a H atom in the line between atoms at indices 11 and 12, and the inserted atom must be 2.92 angstrom from atom at 11 in the cif file.",mp-1216179_processed.cif
mp-1216787.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.30 angstrom from atom at 10 in the cif file.",mp-1216787_processed.cif
mp-1216925.cif,"Insert a H atom in the line between atoms at indices 11 and 12, and the inserted atom must be 1.09 angstrom from atom at 11 in the cif file.",mp-1216925_processed.cif
mp-1217133.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 9.97 angstrom from atom at 8 in the cif file.",mp-1217133_processed.cif
mp-1217420.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 2.46 angstrom from atom at 16 in the cif file.",mp-1217420_processed.cif
mp-1217464.cif,"Insert a H atom in the line between atoms at indices 12 and 13, and the inserted atom must be 1.99 angstrom from atom at 12 in the cif file.",mp-1217464_processed.cif
mp-1217479.cif,"Insert a H atom in the line between atoms at indices 36 and 37, and the inserted atom must be 4.01 angstrom from atom at 36 in the cif file.",mp-1217479_processed.cif
mp-1217682.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.94 angstrom from atom at 10 in the cif file.",mp-1217682_processed.cif
mp-1217834.cif,"Insert a H atom in the line between atoms at indices 11 and 12, and the inserted atom must be 2.27 angstrom from atom at 11 in the cif file.",mp-1217834_processed.cif
mp-1218011.cif,"Insert a H atom in the line between atoms at indices 12 and 13, and the inserted atom must be 3.04 angstrom from atom at 12 in the cif file.",mp-1218011_processed.cif
mp-1218423.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 2.53 angstrom from atom at 18 in the cif file.",mp-1218423_processed.cif
mp-1218682.cif,"Insert a H atom in the line between atoms at indices 37 and 38, and the inserted atom must be 1.75 angstrom from atom at 37 in the cif file.",mp-1218682_processed.cif
mp-1218922.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 9.38 angstrom from atom at 8 in the cif file.",mp-1218922_processed.cif
mp-1219071.cif,"Insert a H atom in the line between atoms at indices 12 and 13, and the inserted atom must be 3.22 angstrom from atom at 12 in the cif file.",mp-1219071_processed.cif
mp-1219127.cif,"Insert a H atom in the line between atoms at indices 11 and 12, and the inserted atom must be 1.67 angstrom from atom at 11 in the cif file.",mp-1219127_processed.cif
mp-1219578.cif,"Insert a H atom in the line between atoms at indices 22 and 23, and the inserted atom must be 2.44 angstrom from atom at 22 in the cif file.",mp-1219578_processed.cif
mp-1219615.cif,"Insert a H atom in the line between atoms at indices 14 and 15, and the inserted atom must be 2.22 angstrom from atom at 14 in the cif file.",mp-1219615_processed.cif
mp-1219892.cif,"Insert a H atom in the line between atoms at indices 21 and 22, and the inserted atom must be 1.89 angstrom from atom at 21 in the cif file.",mp-1219892_processed.cif
mp-1219893.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 2.21 angstrom from atom at 18 in the cif file.",mp-1219893_processed.cif
mp-1220065.cif,"Insert a H atom in the line between atoms at indices 53 and 54, and the inserted atom must be 4.44 angstrom from atom at 53 in the cif file.",mp-1220065_processed.cif
mp-1220070.cif,"Insert a H atom in the line between atoms at indices 23 and 24, and the inserted atom must be 3.69 angstrom from atom at 23 in the cif file.",mp-1220070_processed.cif
mp-1220202.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 2.65 angstrom from atom at 10 in the cif file.",mp-1220202_processed.cif
mp-1220419.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 2.25 angstrom from atom at 10 in the cif file.",mp-1220419_processed.cif
mp-1220444.cif,"Insert a H atom in the line between atoms at indices 13 and 14, and the inserted atom must be 2.29 angstrom from atom at 13 in the cif file.",mp-1220444_processed.cif
mp-1220553.cif,"Insert a H atom in the line between atoms at indices 19 and 20, and the inserted atom must be 3.16 angstrom from atom at 19 in the cif file.",mp-1220553_processed.cif
mp-1220692.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 2.64 angstrom from atom at 10 in the cif file.",mp-1220692_processed.cif
mp-1220760.cif,"Insert a H atom in the line between atoms at indices 19 and 20, and the inserted atom must be 1.31 angstrom from atom at 19 in the cif file.",mp-1220760_processed.cif
mp-1221207.cif,"Insert a H atom in the line between atoms at indices 20 and 21, and the inserted atom must be 1.70 angstrom from atom at 20 in the cif file.",mp-1221207_processed.cif
mp-1221380.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 1.52 angstrom from atom at 18 in the cif file.",mp-1221380_processed.cif
mp-1221838.cif,"Insert a H atom in the line between atoms at indices 11 and 12, and the inserted atom must be 2.39 angstrom from atom at 11 in the cif file.",mp-1221838_processed.cif
mp-1221843.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 4.02 angstrom from atom at 16 in the cif file.",mp-1221843_processed.cif
mp-1221998.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.34 angstrom from atom at 10 in the cif file.",mp-1221998_processed.cif
mp-1222146.cif,"Insert a H atom in the line between atoms at indices 12 and 13, and the inserted atom must be 1.51 angstrom from atom at 12 in the cif file.",mp-1222146_processed.cif
mp-1222327.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 3.21 angstrom from atom at 10 in the cif file.",mp-1222327_processed.cif
mp-1222509.cif,"Insert a H atom in the line between atoms at indices 9 and 10, and the inserted atom must be 2.35 angstrom from atom at 9 in the cif file.",mp-1222509_processed.cif
mp-1222563.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 3.04 angstrom from atom at 38 in the cif file.",mp-1222563_processed.cif
mp-1222827.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 2.69 angstrom from atom at 8 in the cif file.",mp-1222827_processed.cif
mp-1223169.cif,"Insert a H atom in the line between atoms at indices 20 and 21, and the inserted atom must be 2.47 angstrom from atom at 20 in the cif file.",mp-1223169_processed.cif
mp-1223295.cif,"Insert a H atom in the line between atoms at indices 23 and 24, and the inserted atom must be 2.59 angstrom from atom at 23 in the cif file.",mp-1223295_processed.cif
mp-1223429.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 2.22 angstrom from atom at 38 in the cif file.",mp-1223429_processed.cif
mp-1223578.cif,"Insert a H atom in the line between atoms at indices 78 and 79, and the inserted atom must be 2.40 angstrom from atom at 78 in the cif file.",mp-1223578_processed.cif
mp-1223597.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 3.44 angstrom from atom at 38 in the cif file.",mp-1223597_processed.cif
mp-1223626.cif,"Insert a H atom in the line between atoms at indices 23 and 24, and the inserted atom must be 3.97 angstrom from atom at 23 in the cif file.",mp-1223626_processed.cif
mp-1223895.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 1.21 angstrom from atom at 16 in the cif file.",mp-1223895_processed.cif
mp-1224478.cif,"Insert a H atom in the line between atoms at indices 34 and 35, and the inserted atom must be 4.40 angstrom from atom at 34 in the cif file.",mp-1224478_processed.cif
mp-1224502.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.11 angstrom from atom at 10 in the cif file.",mp-1224502_processed.cif
mp-1225147.cif,"Insert a H atom in the line between atoms at indices 15 and 16, and the inserted atom must be 3.92 angstrom from atom at 15 in the cif file.",mp-1225147_processed.cif
mp-1225213.cif,"Insert a H atom in the line between atoms at indices 22 and 23, and the inserted atom must be 1.89 angstrom from atom at 22 in the cif file.",mp-1225213_processed.cif
mp-1225229.cif,"Insert a H atom in the line between atoms at indices 11 and 12, and the inserted atom must be 2.91 angstrom from atom at 11 in the cif file.",mp-1225229_processed.cif
mp-1225237.cif,"Insert a H atom in the line between atoms at indices 32 and 33, and the inserted atom must be 6.67 angstrom from atom at 32 in the cif file.",mp-1225237_processed.cif
mp-1225440.cif,"Insert a H atom in the line between atoms at indices 20 and 21, and the inserted atom must be 2.40 angstrom from atom at 20 in the cif file.",mp-1225440_processed.cif
mp-1225651.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 7.21 angstrom from atom at 38 in the cif file.",mp-1225651_processed.cif
mp-1225781.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 2.02 angstrom from atom at 16 in the cif file.",mp-1225781_processed.cif
mp-1226113.cif,"Insert a H atom in the line between atoms at indices 37 and 38, and the inserted atom must be 3.58 angstrom from atom at 37 in the cif file.",mp-1226113_processed.cif
mp-1226144.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 2.90 angstrom from atom at 16 in the cif file.",mp-1226144_processed.cif
mp-1226291.cif,"Insert a H atom in the line between atoms at indices 12 and 13, and the inserted atom must be 1.46 angstrom from atom at 12 in the cif file.",mp-1226291_processed.cif
mp-1226695.cif,"Insert a H atom in the line between atoms at indices 50 and 51, and the inserted atom must be 0.97 angstrom from atom at 50 in the cif file.",mp-1226695_processed.cif
mp-1227099.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 1.46 angstrom from atom at 18 in the cif file.",mp-1227099_processed.cif
mp-1227106.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 2.07 angstrom from atom at 18 in the cif file.",mp-1227106_processed.cif
mp-1227447.cif,"Insert a H atom in the line between atoms at indices 40 and 41, and the inserted atom must be 1.76 angstrom from atom at 40 in the cif file.",mp-1227447_processed.cif
mp-1227574.cif,"Insert a H atom in the line between atoms at indices 10 and 11, and the inserted atom must be 1.29 angstrom from atom at 10 in the cif file.",mp-1227574_processed.cif
mp-1227644.cif,"Insert a H atom in the line between atoms at indices 38 and 39, and the inserted atom must be 3.47 angstrom from atom at 38 in the cif file.",mp-1227644_processed.cif
mp-1227756.cif,"Insert a H atom in the line between atoms at indices 20 and 21, and the inserted atom must be 2.81 angstrom from atom at 20 in the cif file.",mp-1227756_processed.cif
mp-1227836.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 1.78 angstrom from atom at 8 in the cif file.",mp-1227836_processed.cif
mp-1227849.cif,"Insert a H atom in the line between atoms at indices 18 and 19, and the inserted atom must be 3.47 angstrom from atom at 18 in the cif file.",mp-1227849_processed.cif
mp-1227954.cif,"Insert a H atom in the line between atoms at indices 74 and 75, and the inserted atom must be 3.07 angstrom from atom at 74 in the cif file.",mp-1227954_processed.cif
mp-1228056.cif,"Insert a H atom in the line between atoms at indices 26 and 27, and the inserted atom must be 1.92 angstrom from atom at 26 in the cif file.",mp-1228056_processed.cif
mp-1228315.cif,"Insert a H atom in the line between atoms at indices 26 and 27, and the inserted atom must be 3.51 angstrom from atom at 26 in the cif file.",mp-1228315_processed.cif
mp-1228494.cif,"Insert a H atom in the line between atoms at indices 8 and 9, and the inserted atom must be 3.09 angstrom from atom at 8 in the cif file.",mp-1228494_processed.cif
mp-1228522.cif,"Insert a H atom in the line between atoms at indices 16 and 17, and the inserted atom must be 1.72 angstrom from atom at 16 in the cif file.",mp-1228522_processed.cif
mp-1228836.cif,"Insert a H atom in the line between atoms at indices 62 and 63, and the inserted atom must be 9.55 angstrom from atom at 62 in the cif file.",mp-1228836_processed.cif
